코드1,코드2,폐지여부,구분,상위코드,코드명
41670,31035,Y,3,41670,점동면 처리
41670,32000,Y,3,41670,흥천면
41670,32021,Y,3,41670,흥천면 복대리
41670,32022,Y,3,41670,흥천면 계신리
41670,32023,Y,3,41670,흥천면 문장리
41670,32024,Y,3,41670,흥천면 내사리
41670,32025,Y,3,41670,흥천면 외사리
41670,32026,Y,3,41670,흥천면 상대리
41670,32027,Y,3,41670,흥천면 다대리
41670,32028,Y,3,41670,흥천면 하다리
41670,32029,Y,3,41670,흥천면 상백리
41670,32030,Y,3,41670,흥천면 귀백리
41670,32031,Y,3,41670,흥천면 율극리
41670,32032,Y,3,41670,흥천면 효지리
41670,32033,Y,3,41670,흥천면 대당리
41670,32034,Y,3,41670,흥천면 신근리
41670,33000,Y,3,41670,금사면
41670,33021,Y,3,41670,금사면 이포리
41670,33022,Y,3,41670,금사면 궁리
41670,33023,Y,3,41670,금사면 도곡리
41670,33024,Y,3,41670,금사면 장흥리
41670,33025,Y,3,41670,금사면 주록리
41670,33026,Y,3,41670,금사면 전북리
41670,33027,Y,3,41670,금사면 소유리
41670,33028,Y,3,41670,금사면 상호리
41670,33029,Y,3,41670,금사면 하호리
41670,33030,Y,3,41670,금사면 금사리
41670,33031,Y,3,41670,금사면 외평리
41670,34000,Y,3,41670,능서면
41670,34021,Y,3,41670,능서면 번도리
41670,34022,Y,3,41670,능서면 구양리
41670,34023,Y,3,41670,능서면 왕대리
41670,34024,Y,3,41670,능서면 백석리
41670,34025,Y,3,41670,능서면 내양리
41670,34026,Y,3,41670,능서면 용은리
41670,34027,Y,3,41670,능서면 매화리
41670,34028,Y,3,41670,능서면 양거리
41670,34029,Y,3,41670,능서면 마래리
41670,34030,Y,3,41670,능서면 광대리
41670,34031,Y,3,41670,능서면 오계리
41670,34032,Y,3,41670,능서면 매류리
41670,34033,Y,3,41670,능서면 신지리
41670,35000,Y,3,41670,대신면 
41670,35021,Y,3,41670,대신면 후포리
41670,35022,Y,3,41670,대신면 당산리
41670,35023,Y,3,41670,대신면 가산리
41670,35024,Y,3,41670,대신면 천남리
41670,35025,Y,3,41670,대신면 하림리
41670,35026,Y,3,41670,대신면 상구리
41670,35027,Y,3,41670,대신면 장풍리
41670,35028,Y,3,41670,대신면 옥촌리
41670,35029,Y,3,41670,대신면 윤촌리
41670,35030,Y,3,41670,대신면 무촌리
41670,35031,Y,3,41670,대신면 도롱리
41670,35032,Y,3,41670,대신면 계림리
41670,35033,Y,3,41670,대신면 송촌리
41670,35034,Y,3,41670,대신면 천서리
41670,35035,Y,3,41670,대신면 당남리
41670,35036,Y,3,41670,대신면 보통리
41670,35037,Y,3,41670,대신면 율촌리
41670,35038,Y,3,41670,대신면 초현리
41670,35039,Y,3,41670,대신면 양촌리
41670,36000,Y,3,41670,북내면
41670,36021,Y,3,41670,북내면 당우리
41670,36022,Y,3,41670,북내면 신남리
41670,36023,Y,3,41670,북내면 외룡리
41670,36024,Y,3,41670,북내면 내룡리
41670,36025,Y,3,41670,북내면 상교리
41670,36026,Y,3,41670,북내면 주암리
41670,36027,Y,3,41670,북내면 서원리
41670,36028,Y,3,41670,북내면 석우리
41670,36029,Y,3,41670,북내면 덕산리
41670,36030,Y,3,41670,북내면 장암리
41670,36031,Y,3,41670,북내면 중암리
41670,36032,Y,3,41670,북내면 운촌리
41670,36033,Y,3,41670,북내면 신접리
41670,36034,Y,3,41670,북내면 지내리
41670,36035,Y,3,41670,북내면 가정리
41670,37000,Y,3,41670,강천면
41670,37021,Y,3,41670,강천면 간매리
41670,37022,Y,3,41670,강천면 걸은리
41670,37023,Y,3,41670,강천면 이호리
41670,37024,Y,3,41670,강천면 가야리
41670,37025,Y,3,41670,강천면 적금리
41670,37026,Y,3,41670,강천면 굴암리
41670,37027,Y,3,41670,강천면 강천리
41670,37028,Y,3,41670,강천면 부평리
41670,37029,Y,3,41670,강천면 도전리
41670,38000,Y,3,41670,산북면
41670,38021,Y,3,41670,산북면 상품리
41670,38022,Y,3,41670,산북면 송현리
41670,38023,Y,3,41670,산북면 후리
41670,38024,Y,3,41670,산북면 명품리
41670,38025,Y,3,41670,산북면 주어리
41670,38026,Y,3,41670,산북면 백자리
41670,38027,Y,3,41670,산북면 용담리
41710,00000,N,2,41000,양주군
41710,01000,N,3,41710,동두천읍
41710,01001,N,3,41710,동두천읍 생연리
41710,01002,N,3,41710,동두천읍 보산리
41710,01003,N,3,41710,동두천읍 걸산리
41710,01004,N,3,41710,동두천읍 송내리
41710,01005,N,3,41710,동두천읍 지행리
41710,01006,N,3,41710,동두천읍 동두천리
41710,01007,N,3,41710,동두천읍 안흥리
41710,01008,N,3,41710,동두천읍 상봉암리
41710,01009,N,3,41710,동두천읍 하봉암리
41710,01010,N,3,41710,동두천읍 광암리
41710,01011,N,3,41710,동두천읍 탑동리
41710,01012,N,3,41710,동두천읍 상패리
41710,01500,N,3,41710,구리읍
41710,01501,N,3,41710,구리읍 인창리
41710,01502,N,3,41710,구리읍 사노리
41710,01503,N,3,41710,구리읍 교문리
41710,01504,N,3,41710,구리읍 아천리
41710,01505,N,3,41710,구리읍 갈매리
41710,01506,N,3,41710,구리읍 수택리
41710,01507,N,3,41710,구리읍 토평리
41710,02000,N,3,41710,미금읍
41710,02001,N,3,41710,미금읍 금곡리
41710,02002,N,3,41710,미금읍 도농리
41710,02003,N,3,41710,미금읍 지금리
41710,02004,N,3,41710,미금읍 가운리
41710,02005,N,3,41710,미금읍 수석리
41710,02006,N,3,41710,미금읍 삼패리
41710,02007,N,3,41710,미금읍 이패리
41710,02008,N,3,41710,미금읍 일패리
41710,02009,N,3,41710,미금읍 평내리
41710,02010,N,3,41710,미금읍 호평리
41710,02500,N,3,41710,의정부읍
41710,02501,N,3,41710,의정부읍 의정부리
41710,02502,N,3,41710,의정부읍 자일리
41710,02503,N,3,41710,의정부읍 금오리
41710,02504,N,3,41710,의정부읍 가능리
41710,02505,N,3,41710,의정부읍 사양리
41710,02506,N,3,41710,의정부읍 낙양리
41710,02507,N,3,41710,의정부읍 민락리
41710,02508,N,3,41710,의정부읍 호원리
41710,02509,N,3,41710,의정부읍 용현리
41710,02510,N,3,41710,의정부읍 신곡리
41710,02511,N,3,41710,의정부읍 장암리
41710,03000,N,3,41710,회천면
41710,03001,N,3,41710,회천면 덕정리
41710,03002,N,3,41710,회천면 고암리
41710,03003,N,3,41710,회천면 회정리
41710,03004,N,3,41710,회천면 덕계리
41710,03005,N,3,41710,회천면 회암리
41710,03006,N,3,41710,회천면 율정리
41710,03007,N,3,41710,회천면 옥정리
41710,03008,N,3,41710,회천면 봉양리
41710,03500,N,3,41710,이남면
41710,03501,N,3,41710,이남면 생연리
41710,03502,N,3,41710,이남면 보산리
41710,03503,N,3,41710,이남면 걸산리
41710,03504,N,3,41710,이남면 송내리
41710,03505,N,3,41710,이남면 지행리
41710,03506,N,3,41710,이남면 동두천리
41710,03507,N,3,41710,이남면 안흥리
41710,03508,N,3,41710,이남면 상봉암리
41710,03509,N,3,41710,이남면 하봉암리
41710,03510,N,3,41710,이남면 광암리
41710,03511,N,3,41710,이남면 탑동리
41710,03512,N,3,41710,이남면 상패리
41710,04000,N,3,41710,구리면
41710,04001,N,3,41710,구리면 인창리
41710,04002,N,3,41710,구리면 사노리
41710,04003,N,3,41710,구리면 교문리
41710,04004,N,3,41710,구리면 아천리
41710,04005,N,3,41710,구리면 갈매리
41710,04006,N,3,41710,구리면 수택리
41710,04007,N,3,41710,구리면 토평리
41710,04008,N,3,41710,구리면 상봉리
41710,04009,N,3,41710,구리면 중화리
41710,04010,N,3,41710,구리면 묵동리
41710,04011,N,3,41710,구리면 신내리
41710,04012,N,3,41710,구리면 망우리
41710,04500,N,3,41710,노해면
41710,04501,N,3,41710,노해면 창동리
41710,04502,N,3,41710,노해면 월계리
41710,04503,N,3,41710,노해면 공능리
41710,04504,N,3,41710,노해면 하계리
41710,04505,N,3,41710,노해면 중계리
41710,04506,N,3,41710,노해면 상계리
41710,04507,N,3,41710,노해면 도봉리
41710,04508,N,3,41710,노해면 방학리
41710,04509,N,3,41710,노해면 쌍문리
41710,05000,N,3,41710,미금면
41710,05001,N,3,41710,미금면 금곡리
41710,05002,N,3,41710,미금면 도농리
41710,05003,N,3,41710,미금면 지금리
41710,05004,N,3,41710,미금면 가운리
41710,05005,N,3,41710,미금면 수석리
41710,05006,N,3,41710,미금면 삼패리
41710,05007,N,3,41710,미금면 이패리
41710,05008,N,3,41710,미금면 일패리
41710,05009,N,3,41710,미금면 평내리
41710,05010,N,3,41710,미금면 호평리
41710,05500,N,3,41710,별내면
41710,05501,N,3,41710,별내면 청학리
41710,05502,N,3,41710,별내면 용암리
41710,05503,N,3,41710,별내면 덕송리
41710,05504,N,3,41710,별내면 광전리
41710,05505,N,3,41710,별내면 퇴계원리
41710,05506,N,3,41710,별내면 화접리
41710,05507,N,3,41710,별내면 고산리
41710,05508,N,3,41710,별내면 산곡리
41710,06000,N,3,41710,진접면
41710,06001,N,3,41710,진접면 장현리
41710,06002,N,3,41710,진접면 내곡리
41710,06003,N,3,41710,진접면 내각리
41710,06004,N,3,41710,진접면 연평리
41710,06005,N,3,41710,진접면 부평리
41710,06006,N,3,41710,진접면 팔야리
41710,06007,N,3,41710,진접면 진벌리
41710,06008,N,3,41710,진접면 금곡리
41710,06009,N,3,41710,진접면 양지리
41710,06010,N,3,41710,진접면 팔현리
41710,06011,N,3,41710,진접면 오남리
41710,06012,N,3,41710,진접면 수산리
41710,06500,N,3,41710,진건면
41710,06501,N,3,41710,진건면 용정리
41710,06502,N,3,41710,진건면 사능리
41710,06503,N,3,41710,진건면 배양리
41710,06504,N,3,41710,진건면 진관리
41710,06505,N,3,41710,진건면 신월리
41710,06506,N,3,41710,진건면 송능리
41710,06507,N,3,41710,진건면 양지리
41710,06508,N,3,41710,진건면 팔현리
41710,06509,N,3,41710,진건면 오남리
41710,07000,N,3,41710,수동면
41710,07001,N,3,41710,수동면 운수리
41710,07002,N,3,41710,수동면 송천리
41710,07003,N,3,41710,수동면 지둔리
41710,07004,N,3,41710,수동면 수산리
41710,07005,N,3,41710,수동면 입석리
41710,07006,N,3,41710,수동면 외방리
41710,07007,N,3,41710,수동면 내방리
41710,07500,N,3,41710,화도면
41710,07501,N,3,41710,화도면 마석우리
41710,07502,N,3,41710,화도면 묵현리
41710,07503,N,3,41710,화도면 녹촌리
41710,07504,N,3,41710,화도면 창현리
41710,07505,N,3,41710,화도면 차산리
41710,07506,N,3,41710,화도면 금남리
41710,07507,N,3,41710,화도면 가곡리
41710,07508,N,3,41710,화도면 구암리
41710,07509,N,3,41710,화도면 답내리
41710,07510,N,3,41710,화도면 월산리
41710,07511,N,3,41710,화도면 지둔리
41710,07512,N,3,41710,화도면 운수리
41710,07513,N,3,41710,화도면 송천리
41710,08000,N,3,41710,와부면
41710,08001,N,3,41710,와부면 덕소리
41710,08002,N,3,41710,와부면 율석리
41710,08003,N,3,41710,와부면 월문리
41710,08004,N,3,41710,와부면 도곡리
41710,08005,N,3,41710,와부면 팔당리
41710,08006,N,3,41710,와부면 조안리
41710,08007,N,3,41710,와부면 능내리
41710,08008,N,3,41710,와부면 진중리
41710,08009,N,3,41710,와부면 송촌리
41710,08010,N,3,41710,와부면 삼봉리
41710,08011,N,3,41710,와부면 시우리
41710,25000,N,3,41710,회천읍
41710,25021,N,3,41710,회천읍 덕정리
41710,25022,N,3,41710,회천읍 봉양리
41710,25023,N,3,41710,회천읍 회암리
41710,25024,N,3,41710,회천읍 율정리
41710,25025,N,3,41710,회천읍 옥정리
41710,25026,N,3,41710,회천읍 고암리
41710,25027,N,3,41710,회천읍 덕계리
41710,25028,N,3,41710,회천읍 회정리
41710,25300,N,3,41710,양주읍
41710,25321,N,3,41710,양주읍 유양리
41710,25322,N,3,41710,양주읍 어둔리
41710,25323,N,3,41710,양주읍 남방리
41710,25324,N,3,41710,양주읍 마전리
41710,25325,N,3,41710,양주읍 광사리
41710,25326,N,3,41710,양주읍 만송리
41710,25327,N,3,41710,양주읍 삼숭리
41710,25328,N,3,41710,양주읍 고읍리
41710,25329,N,3,41710,양주읍 산북리
41710,25600,N,3,41710,백석읍
41710,25621,N,3,41710,백석읍 방성리
41710,25622,N,3,41710,백석읍 오산리
41710,25623,N,3,41710,백석읍 복지리
41710,25624,N,3,41710,백석읍 가업리
41710,25625,N,3,41710,백석읍 홍죽리
41710,25626,N,3,41710,백석읍 연곡리
41710,25627,N,3,41710,백석읍 기산리
41710,31000,N,3,41710,주내면
41710,31021,N,3,41710,주내면 유양리
41710,31022,N,3,41710,주내면 어둔리
41710,31023,N,3,41710,주내면 남방리
41710,31024,N,3,41710,주내면 마전리
41710,31025,N,3,41710,주내면 광사리
41710,31026,N,3,41710,주내면 만송리
41710,31027,N,3,41710,주내면 삼숭리
41710,31028,N,3,41710,주내면 고읍리
41710,31029,N,3,41710,주내면 산북리
41710,32000,N,3,41710,은현면
41710,32001,N,3,41710,은현면 상패리
41710,32021,N,3,41710,은현면 용암리
41710,32022,N,3,41710,은현면 선암리
41710,32023,N,3,41710,은현면 운암리
41710,32024,N,3,41710,은현면 봉암리
41710,32025,N,3,41710,은현면 하패리
41710,32026,N,3,41710,은현면 도하리
41710,33000,N,3,41710,남면
41710,33021,N,3,41710,남면 신산리
41710,33022,N,3,41710,남면 신암리
41710,33023,N,3,41710,남면 매곡리
41710,33024,N,3,41710,남면 구암리
41710,33025,N,3,41710,남면 두곡리
41710,33026,N,3,41710,남면 경신리
41710,33027,N,3,41710,남면 상수리
41710,33028,N,3,41710,남면 입암리
41710,33029,N,3,41710,남면 한산리
41710,33030,N,3,41710,남면 황방리
41710,34000,N,3,41710,광적면
41710,34021,N,3,41710,광적면 가납리
41710,34022,N,3,41710,광적면 광석리
41710,34023,N,3,41710,광적면 우고리
41710,34024,N,3,41710,광적면 비암리
41710,34025,N,3,41710,광적면 효촌리
41710,34026,N,3,41710,광적면 덕도리
41710,34027,N,3,41710,광적면 석우리
41710,35000,N,3,41710,백석면
41710,35001,N,3,41710,백석면 영장리
41710,35021,N,3,41710,백석면 방성리
41710,35022,N,3,41710,백석면 오산리
41710,35023,N,3,41710,백석면 복지리
41710,35024,N,3,41710,백석면 가업리
41710,35025,N,3,41710,백석면 홍죽리
41710,35026,N,3,41710,백석면 연곡리
41710,35027,N,3,41710,백석면 기산리
41710,36000,N,3,41710,장흥면
41710,36021,N,3,41710,장흥면 교현리
41710,36022,N,3,41710,장흥면 울대리
41710,36023,N,3,41710,장흥면 부곡리
41710,36024,N,3,41710,장흥면 석현리
41710,36025,N,3,41710,장흥면 일영리
41710,36026,N,3,41710,장흥면 삼상리
41710,36027,N,3,41710,장흥면 삼하리
41720,00000,N,2,41000,남양주군
41720,01000,N,3,41720,구리읍
41720,01001,N,3,41720,구리읍 인창리
41720,01002,N,3,41720,구리읍 사노리
41720,01003,N,3,41720,구리읍 교문리
41720,01004,N,3,41720,구리읍 아천리
41720,01005,N,3,41720,구리읍 갈매리
41720,01006,N,3,41720,구리읍 수택리
41720,01007,N,3,41720,구리읍 토평리
41720,03000,N,3,41720,와부면
41720,03001,N,3,41720,와부면 덕소리
41720,03002,N,3,41720,와부면 율석리
41720,03003,N,3,41720,와부면 월문리
41720,03004,N,3,41720,와부면 도곡리
41720,03005,N,3,41720,와부면 팔당리
41720,03006,N,3,41720,와부면 조안리
41720,03007,N,3,41720,와부면 능내리
41720,03008,N,3,41720,와부면 진중리
41720,03009,N,3,41720,와부면 송촌리
41720,03010,N,3,41720,와부면 삼봉리
41720,03011,N,3,41720,와부면 시우리
41720,11000,N,3,41720,미금읍
41720,11021,N,3,41720,미금읍 호평리
41720,11022,N,3,41720,미금읍 평내리
41720,11023,N,3,41720,미금읍 금곡리
41720,11024,N,3,41720,미금읍 일패리
41720,11025,N,3,41720,미금읍 이패리
41720,11026,N,3,41720,미금읍 삼패리
41720,11027,N,3,41720,미금읍 가운리
41720,11028,N,3,41720,미금읍 수석리
41720,11029,N,3,41720,미금읍 지금리
41720,11030,N,3,41720,미금읍 도농리
41720,12000,N,3,41720,와부읍
41720,12001,N,3,41720,와부읍 조안리
41720,12002,N,3,41720,와부읍 능내리
41720,12003,N,3,41720,와부읍 진중리
41720,12004,N,3,41720,와부읍 송촌리
41720,12005,N,3,41720,와부읍 삼봉리
41720,12006,N,3,41720,와부읍 시우리
41720,12021,N,3,41720,와부읍 덕소리
41720,12022,N,3,41720,와부읍 도곡리
41720,12023,N,3,41720,와부읍 팔당리
41720,12024,N,3,41720,와부읍 월문리
41720,12025,N,3,41720,와부읍 율석리
41720,13000,N,3,41720,진접읍
41720,13021,N,3,41720,진접읍 장현리
41720,13022,N,3,41720,진접읍 내각리
41720,13023,N,3,41720,진접읍 내곡리
41720,13024,N,3,41720,진접읍 연평리
41720,13025,N,3,41720,진접읍 부평리
41720,13026,N,3,41720,진접읍 팔야리
41720,13027,N,3,41720,진접읍 진벌리
41720,13028,N,3,41720,진접읍 금곡리
41720,13029,N,3,41720,진접읍 양지리
41720,13030,N,3,41720,진접읍 팔현리
41720,13031,N,3,41720,진접읍 오남리
41720,14000,N,3,41720,화도읍
41720,14021,N,3,41720,화도읍 마석우리
41720,14022,N,3,41720,화도읍 묵현리
41720,14023,N,3,41720,화도읍 가곡리
41720,14024,N,3,41720,화도읍 구암리
41720,14025,N,3,41720,화도읍 금남리
41720,14026,N,3,41720,화도읍 답내리
41720,14027,N,3,41720,화도읍 월산리
41720,14028,N,3,41720,화도읍 창현리
41720,14029,N,3,41720,화도읍 녹촌리
41720,14030,N,3,41720,화도읍 차산리
41720,31000,N,3,41720,별내면
41720,31021,N,3,41720,별내면 청학리
41720,31022,N,3,41720,별내면 용암리
41720,31023,N,3,41720,별내면 광전리
41720,31024,N,3,41720,별내면 덕송리
41720,31025,N,3,41720,별내면 화접리
41720,31026,N,3,41720,별내면 퇴계원리
41720,32000,N,3,41720,진접면
41720,32021,N,3,41720,진접면 장현리
41720,32022,N,3,41720,진접면 내각리
41720,32023,N,3,41720,진접면 내곡리
41720,32024,N,3,41720,진접면 연평리
41720,32025,N,3,41720,진접면 부평리
41720,32026,N,3,41720,진접면 팔야리
41720,32027,N,3,41720,진접면 진벌리
41720,32028,N,3,41720,진접면 금곡리
41720,32029,N,3,41720,진접면 양지리
41720,32030,N,3,41720,진접면 팔현리
41720,32031,N,3,41720,진접면 오남리
41720,33000,N,3,41720,진건면
41720,33001,N,3,41720,진건면 양지리
41720,33002,N,3,41720,진건면 오남리
41720,33003,N,3,41720,진건면 팔현리
41720,33021,N,3,41720,진건면 사능리
41720,33022,N,3,41720,진건면 배양리
41720,33023,N,3,41720,진건면 진관리
41720,33024,N,3,41720,진건면 신월리
41720,33025,N,3,41720,진건면 용정리
41720,33026,N,3,41720,진건면 송능리
41720,34000,N,3,41720,수동면
41720,34021,N,3,41720,수동면 운수리
41720,34022,N,3,41720,수동면 지둔리
41720,34023,N,3,41720,수동면 수산리
41720,34024,N,3,41720,수동면 내방리
41720,34025,N,3,41720,수동면 외방리
41720,34026,N,3,41720,수동면 입석리
41720,34027,N,3,41720,수동면 송천리
41720,35000,N,3,41720,화도면
41720,35021,N,3,41720,화도면 마석우리
41720,35022,N,3,41720,화도면 묵현리
41720,35023,N,3,41720,화도면 가곡리
41720,35024,N,3,41720,화도면 구암리
41720,35025,N,3,41720,화도면 금남리
41720,35026,N,3,41720,화도면 답내리
41720,35027,N,3,41720,화도면 월산리
41720,35028,N,3,41720,화도면 창현리
41720,35029,N,3,41720,화도면 녹촌리
41720,35030,N,3,41720,화도면 차산리
41720,36000,N,3,41720,조안면
41720,36021,N,3,41720,조안면 능내리
41720,36022,N,3,41720,조안면 조안리
41720,36023,N,3,41720,조안면 진중리
41720,36024,N,3,41720,조안면 송촌리
41720,36025,N,3,41720,조안면 삼봉리
41720,36026,N,3,41720,조안면 시우리
41720,37000,N,3,41720,퇴계원면
41720,37021,N,3,41720,퇴계원면 퇴계원리
41730,00000,N,2,41000,여주군
41730,03000,N,3,41730,개군면
41730,03001,N,3,41730,개군면 하자포리
41730,03002,N,3,41730,개군면 구미리
41730,03003,N,3,41730,개군면 앙덕리
41730,03004,N,3,41730,개군면 석장리
41730,03005,N,3,41730,개군면 공세리
41730,03006,N,3,41730,개군면 불곡리
41730,03007,N,3,41730,개군면 부리
41730,03008,N,3,41730,개군면 자연리
41730,03009,N,3,41730,개군면 내리
41730,03010,N,3,41730,개군면 향리
41730,03011,N,3,41730,개군면 주읍리
41730,03012,N,3,41730,개군면 계전리
41730,03013,N,3,41730,개군면 상자포리
41730,25000,N,3,41730,여주읍
41730,25021,N,3,41730,여주읍 상리
41730,25022,N,3,41730,여주읍 홍문리
41730,25023,N,3,41730,여주읍 창리
41730,25024,N,3,41730,여주읍 우만리
41730,25025,N,3,41730,여주읍 단현리
41730,25026,N,3,41730,여주읍 신진리
41730,25027,N,3,41730,여주읍 하리
41730,25028,N,3,41730,여주읍 교리
41730,25029,N,3,41730,여주읍 월송리
41730,25030,N,3,41730,여주읍 가업리
41730,25031,N,3,41730,여주읍 연라리
41730,25032,N,3,41730,여주읍 상거리
41730,25033,N,3,41730,여주읍 하거리
41730,25034,N,3,41730,여주읍 삼교리
41730,25035,N,3,41730,여주읍 점봉리
41730,25036,N,3,41730,여주읍 능현리
41730,25037,N,3,41730,여주읍 멱곡리
41730,25038,N,3,41730,여주읍 연양리
41730,25039,N,3,41730,여주읍 매룡리
41730,25040,N,3,41730,여주읍 천송리
41730,25041,N,3,41730,여주읍 오학리
41730,25042,N,3,41730,여주읍 현암리
41730,25043,N,3,41730,여주읍 오금리
41730,31000,N,3,41730,점동면
41730,31021,N,3,41730,점동면 청안리
41730,31022,N,3,41730,점동면 부구리
41730,31023,N,3,41730,점동면 덕평리
41730,31024,N,3,41730,점동면 원부리
41730,31025,N,3,41730,점동면 관한리
41730,31026,N,3,41730,점동면 뇌곡리
41730,31027,N,3,41730,점동면 성신리
41730,31028,N,3,41730,점동면 당진리
41730,31029,N,3,41730,점동면 현수리
41730,31030,N,3,41730,점동면 사곡리
41730,31031,N,3,41730,점동면 장안리
41730,31032,N,3,41730,점동면 삼합리
41730,31033,N,3,41730,점동면 도리
41730,31034,N,3,41730,점동면 흔암리
41730,31035,N,3,41730,점동면 처리
41730,32000,N,3,41730,가남면
41730,32021,N,3,41730,가남면 태평리
41730,32022,N,3,41730,가남면 상활리
41730,32023,N,3,41730,가남면 신해리
41730,32024,N,3,41730,가남면 대신리
41730,32025,N,3,41730,가남면 은봉리
41730,32026,N,3,41730,가남면 건장리
41730,32027,N,3,41730,가남면 심석리
41730,32028,N,3,41730,가남면 삼군리
41730,32029,N,3,41730,가남면 오산리
41730,32030,N,3,41730,가남면 정단리
41730,32031,N,3,41730,가남면 화평리
41730,32032,N,3,41730,가남면 본두리
41730,32033,N,3,41730,가남면 하귀리
41730,32034,N,3,41730,가남면 안금리
41730,32035,N,3,41730,가남면 양귀리
41730,32036,N,3,41730,가남면 연대리
41730,32037,N,3,41730,가남면 금당리
41730,32038,N,3,41730,가남면 금곡리
41730,32039,N,3,41730,가남면 송림리
41730,32040,N,3,41730,가남면 삼승리
41730,33000,N,3,41730,흥천면
41730,33001,N,3,41730,흥천면 양촌리
41730,33021,N,3,41730,흥천면 복대리
41730,33022,N,3,41730,흥천면 계신리
41730,33023,N,3,41730,흥천면 문장리
41730,33024,N,3,41730,흥천면 내사리
41730,33025,N,3,41730,흥천면 외사리
41730,33026,N,3,41730,흥천면 상대리
41730,33027,N,3,41730,흥천면 다대리
41730,33028,N,3,41730,흥천면 하다리
41730,33029,N,3,41730,흥천면 상백리
41730,33030,N,3,41730,흥천면 귀백리
41730,33031,N,3,41730,흥천면 율극리
41730,33032,N,3,41730,흥천면 효지리
41730,33033,N,3,41730,흥천면 대당리
41730,33034,N,3,41730,흥천면 신근리
41730,34000,N,3,41730,금사면
41730,34021,N,3,41730,금사면 이포리
41730,34022,N,3,41730,금사면 궁리
41730,34023,N,3,41730,금사면 도곡리
41730,34024,N,3,41730,금사면 장흥리
41730,34025,N,3,41730,금사면 주록리
41730,34026,N,3,41730,금사면 송현리
41730,34027,N,3,41730,금사면 상품리
41730,34028,N,3,41730,금사면 후리
41730,34029,N,3,41730,금사면 하품리
41730,34030,N,3,41730,금사면 백자리
41730,34031,N,3,41730,금사면 용담리
41730,34032,N,3,41730,금사면 전북리
41730,34033,N,3,41730,금사면 소유리
41730,34034,N,3,41730,금사면 상호리
41730,34035,N,3,41730,금사면 하호리
41730,34036,N,3,41730,금사면 금사리
41730,34037,N,3,41730,금사면 외평리
41730,35000,N,3,41730,능서면
41730,35021,N,3,41730,능서면 번도리
41730,35022,N,3,41730,능서면 구양리
41730,35023,N,3,41730,능서면 왕대리
41730,35024,N,3,41730,능서면 백석리
41730,35025,N,3,41730,능서면 내양리
41730,35026,N,3,41730,능서면 용은리
41730,35027,N,3,41730,능서면 매화리
41730,35028,N,3,41730,능서면 양거리
41730,35029,N,3,41730,능서면 마래리
41730,35030,N,3,41730,능서면 광대리
41730,35031,N,3,41730,능서면 오계리
41730,35032,N,3,41730,능서면 매류리
41730,35033,N,3,41730,능서면 신지리
41730,36000,N,3,41730,대신면
41730,36021,N,3,41730,대신면 후포리
41730,36022,N,3,41730,대신면 당산리
41730,36023,N,3,41730,대신면 가산리
41730,36024,N,3,41730,대신면 천남리
41730,36025,N,3,41730,대신면 하림리
41730,36026,N,3,41730,대신면 상구리
41730,36027,N,3,41730,대신면 장풍리
41730,36028,N,3,41730,대신면 옥촌리
41730,36029,N,3,41730,대신면 윤촌리
41730,36030,N,3,41730,대신면 무촌리
41730,36031,N,3,41730,대신면 도롱리
41730,36032,N,3,41730,대신면 계림리
41730,36033,N,3,41730,대신면 송촌리
41730,36034,N,3,41730,대신면 천서리
41730,36035,N,3,41730,대신면 당남리
41730,36036,N,3,41730,대신면 보통리
41730,36037,N,3,41730,대신면 율촌리
41730,36038,N,3,41730,대신면 초현리
41730,36039,N,3,41730,대신면 양촌리
41730,37000,N,3,41730,북내면
41730,37021,N,3,41730,북내면 당우리
41730,37022,N,3,41730,북내면 신남리
41730,37023,N,3,41730,북내면 천송리
41730,37024,N,3,41730,북내면 오학리
41730,37025,N,3,41730,북내면 현암리
41730,37026,N,3,41730,북내면 오금리
41730,37027,N,3,41730,북내면 외룡리
41730,37028,N,3,41730,북내면 내룡리
41730,37029,N,3,41730,북내면 상교리
41730,37030,N,3,41730,북내면 주암리
41730,37031,N,3,41730,북내면 서원리
41730,37032,N,3,41730,북내면 석우리
41730,37033,N,3,41730,북내면 덕산리
41730,37034,N,3,41730,북내면 장암리
41730,37035,N,3,41730,북내면 중암리
41730,37036,N,3,41730,북내면 운촌리
41730,37037,N,3,41730,북내면 신접리
41730,37038,N,3,41730,북내면 지내리
41730,37039,N,3,41730,북내면 가정리
41730,38000,N,3,41730,강천면
41730,38021,N,3,41730,강천면 간매리
41730,38022,N,3,41730,강천면 걸은리
41730,38023,N,3,41730,강천면 이호리
41730,38024,N,3,41730,강천면 가야리
41730,38025,N,3,41730,강천면 적금리
41730,38026,N,3,41730,강천면 굴암리
41730,38027,N,3,41730,강천면 강천리
41730,38028,N,3,41730,강천면 부평리
41730,38029,N,3,41730,강천면 대둔리
41730,38030,N,3,41730,강천면 도전리
41730,39000,N,3,41730,산북면
41730,39021,N,3,41730,산북면 상품리
41730,39022,N,3,41730,산북면 송현리
41730,39023,N,3,41730,산북면 후리
41730,39024,N,3,41730,산북면 하품리
41730,39025,N,3,41730,산북면 백자리
41730,39026,N,3,41730,산북면 용담리
41740,00000,N,2,41000,평택군
41740,01000,N,3,41740,평택읍
41740,01001,N,3,41740,평택읍 평택리
