200903,11200,77.74
200903,11290,79.31
200903,11170,82.87
200903,11380,88.99
200903,11110,85
200903,11140,83.82
200903,11260,86.46
200903,11680,73.39
200903,11740,73.56
200903,11500,85.19
200903,11620,81.48
200903,11530,80.31
200903,11545,86.02
200903,11590,76.53
200903,11650,72.71
200903,11710,75.64
200903,11470,77.86
200903,11560,74.32
200904,11305,87.97
200904,11215,78.86
200904,11350,83.64
200904,11320,85.83
200904,11230,80.24
200904,11440,74.12
200904,11410,80.17
200904,11200,77.87
200904,11290,79.2
200904,11170,82.91
200904,11380,88.75
200904,11110,85.77
200904,11140,83.95
200904,11260,86.33
200904,11680,74.14
200904,11740,75.24
200904,11500,85.17
200904,11620,81.25
200904,11530,80.25
200904,11545,85.92
200904,11590,76.49
200904,11650,73.74
200904,11710,76.14
200904,11470,78.69
200904,11560,74.58
200905,11305,87.94
200905,11215,78.75
200905,11350,83.61
200905,11320,85.62
200905,11230,80.28
200905,11440,74.56
200905,11410,79.95
200905,11200,77.82
200905,11290,79.13
200905,11170,83.05
200905,11380,88.77
200905,11110,85.89
200905,11140,84.34
200905,11260,86.24
200905,11680,74.32
200905,11740,75.47
200905,11500,85.33
200905,11620,81.24
200905,11530,80.22
200905,11545,85.93
200905,11590,76.58
200905,11650,73.97
200905,11710,76.38
200905,11470,79.68
200905,11560,74.84
200906,11305,87.81
200906,11215,78.67
200906,11350,84.09
200906,11320,85.88
200906,11230,80.41
200906,11440,75.25
200906,11410,79.87
200906,11200,77.91
200906,11290,79.32
200906,11170,83.27
200906,11380,88.85
200906,11110,86.05
200906,11140,84.72
200906,11260,86.16
200906,11680,75.13
200906,11740,75.92
200906,11500,85.63
200906,11620,81.41
200906,11530,80.44
200906,11545,85.94
200906,11590,76.65
200906,11650,74.44
200906,11710,77.24
200906,11470,80.41
200906,11560,75.51
200907,11305,87.82
200907,11215,79.04
200907,11350,85.28
200907,11320,87
200907,11230,80.44
200907,11440,75.84
200907,11410,79.74
200907,11200,77.91
200907,11290,79.59
200907,11170,83.78
200907,11380,88.9
200907,11110,86
200907,11140,85.15
200907,11260,86.16
200907,11680,76.31
200907,11740,77.25
200907,11500,85.94
200907,11620,81.49
200907,11530,80.71
200907,11545,85.72
200907,11590,76.8
200907,11650,75.93
200907,11710,78.68
200907,11470,81.3
200907,11560,76.03
200908,11305,88.17
200908,11215,79.33
200908,11350,85.82
200908,11320,87.59
200908,11230,80.48
200908,11440,76.36
200908,11410,79.85
200908,11200,78.02
200908,11290,79.78
200908,11170,83.91
200908,11380,88.91
200908,11110,86.15
200908,11140,85.15
200908,11260,86.31
200908,11680,77.01
200908,11740,78.32
200908,11500,86.13
200908,11620,81.58
200908,11530,80.91
200908,11545,85.44
200908,11590,77.17
200908,11650,76.75
200908,11710,79.35
200908,11470,81.62
200908,11560,76.28
200909,11305,88.57
200909,11215,79.91
200909,11350,86.78
200909,11320,88.57
200909,11230,81.55
200909,11440,77.12
200909,11410,80.83
200909,11200,78.3
200909,11290,80.69
200909,11170,84.59
200909,11380,89.37
200909,11110,87.14
200909,11140,86.07
200909,11260,86.65
200909,11680,78.4
200909,11740,80.02
200909,11500,86.74
200909,11620,82.25
200909,11530,81.2
200909,11545,86.99
200909,11590,77.99
200909,11650,78.22
200909,11710,80.45
200909,11470,82.86
200909,11560,77.24
200910,11305,88.73
200910,11215,80.02
200910,11350,87.26
200910,11320,88.95
200910,11230,81.56
200910,11440,77.82
200910,11410,81.12
200910,11200,78.32
200910,11290,80.78
200910,11170,84.89
200910,11380,89.58
200910,11110,87.76
200910,11140,86.14
200910,11260,86.9
200910,11680,78.63
200910,11740,80.06
200910,11500,87.07
200910,11620,82.51
200910,11530,81.45
200910,11545,87.69
200910,11590,78.01
200910,11650,78.52
200910,11710,80.94
200910,11470,83.05
200910,11560,77.58
200911,11305,88.82
200911,11215,80.48
200911,11350,87.25
200911,11320,88.82
200911,11230,81.57
200911,11440,77.78
200911,11410,81.13
200911,11200,78.38
200911,11290,80.78
200911,11170,85.12
200911,11380,89.42
200911,11110,87.7
200911,11140,86.01
200911,11260,86.89
200911,11680,78.41
200911,11740,79.6
200911,11500,87.06
200911,11620,82.6
200911,11530,81.48
200911,11545,88.1
200911,11590,77.96
200911,11650,78.8
200911,11710,80.78
200911,11470,83.08
200911,11560,77.7
200912,11305,88.83
200912,11215,80.5
200912,11350,87.27
200912,11320,88.78
200912,11230,81.59
200912,11440,77.6
200912,11410,81.14
200912,11200,78.38
200912,11290,80.7
200912,11170,85.26
200912,11380,89.12
200912,11110,87.76
200912,11140,86.01
200912,11260,87.17
200912,11680,78.35
200912,11740,79.58
200912,11500,87
200912,11620,82.49
200912,11530,81.5
200912,11545,88.28
200912,11590,77.96
200912,11650,78.72
200912,11710,80.75
200912,11470,82.99
200912,11560,77.73
201001,11305,88.87
201001,11215,80.58
201001,11350,87.15
201001,11320,88.72
201001,11230,81.69
201001,11440,77.68
201001,11410,81.11
201001,11200,78.39
201001,11290,80.72
201001,11170,85.28
201001,11380,89.12
201001,11110,87.89
201001,11140,85.92
201001,11260,87.17
201001,11680,78.46
201001,11740,80.28
201001,11500,86.97
201001,11620,82.57
201001,11530,81.5
201001,11545,87.94
201001,11590,77.99
201001,11650,78.98
201001,11710,80.9
201001,11470,83.02
201001,11560,77.94
201002,11305,88.99
201002,11215,80.83
201002,11350,87.17
201002,11320,88.73
201002,11230,81.7
201002,11440,77.79
201002,11410,81.18
201002,11200,78.47
201002,11290,80.75
201002,11170,85.34
201002,11380,89.1
201002,11110,88.04
201002,11140,86.31
201002,11260,87.27
201002,11680,78.78
201002,11740,80.88
201002,11500,87.09
201002,11620,82.76
201002,11530,81.59
201002,11545,88.06
201002,11590,78.01
201002,11650,79.91
201002,11710,81.3
201002,11470,83.3
201002,11560,78.32
201003,11305,89.17
201003,11215,80.95
201003,11350,87.02
201003,11320,88.7
201003,11230,81.81
201003,11440,77.88
201003,11410,81.18
201003,11200,78.54
201003,11290,80.59
201003,11170,85.46
201003,11380,88.78
201003,11110,88.09
201003,11140,86.46
201003,11260,87.26
201003,11680,78.82
201003,11740,80.88
201003,11500,86.72
201003,11620,82.67
201003,11530,81.57
201003,11545,88.25
201003,11590,78.13
201003,11650,80.03
201003,11710,81.4
201003,11470,83.31
201003,11560,78.2
201004,11305,88.87
201004,11215,80.96
201004,11350,86.41
201004,11320,88.56
201004,11230,81.85
201004,11440,77.81
201004,11410,81.2
201004,11200,78.49
201004,11290,80.44
201004,11170,85.44
201004,11380,88.7
201004,11110,88.02
201004,11140,86.44
201004,11260,87.24
201004,11680,78.79
201004,11740,80.59
201004,11500,86.57
201004,11620,82.5
201004,11530,81.57
201004,11545,88.46
201004,11590,78.18
201004,11650,79.96
201004,11710,81.32
201004,11470,83.12
201004,11560,78.18
201005,11305,88.43
201005,11215,80.93
201005,11350,85.95
201005,11320,88.21
201005,11230,81.84
201005,11440,77.62
201005,11410,81.18
201005,11200,78.42
201005,11290,80.03
201005,11170,85.36
201005,11380,88.59
201005,11110,87.95
201005,11140,86.27
201005,11260,87.19
201005,11680,78.25
201005,11740,79.88
201005,11500,86.14
201005,11620,82.22
201005,11530,81.55
201005,11545,88.27
201005,11590,78.12
201005,11650,79.67
201005,11710,80.95
201005,11470,82.78
201005,11560,78.12
201006,11305,87.94
201006,11215,80.8
201006,11350,85.17
201006,11320,86.9
201006,11230,81.56
201006,11440,77.61
201006,11410,81.02
201006,11200,78.11
201006,11290,79.46
201006,11170,84.98
201006,11380,87.75
201006,11110,87.97
201006,11140,86.04
201006,11260,87.11
201006,11680,77.81
201006,11740,79.52
201006,11500,85.71
201006,11620,81.88
201006,11530,81.38
201006,11545,87.93
201006,11590,77.96
201006,11650,79.24
201006,11710,80.38
201006,11470,82.33
201006,11560,77.41
201007,11305,87.46
201007,11215,80.67
201007,11350,84.68
201007,11320,86.04
201007,11230,81.34
201007,11440,76.74
201007,11410,80.89
201007,11200,77.93
201007,11290,79.17
201007,11170,84.61
201007,11380,86.82
201007,11110,87.8
201007,11140,85.78
201007,11260,87.12
201007,11680,77.61
201007,11740,79.19
201007,11500,84.97
201007,11620,81.63
201007,11530,80.85
201007,11545,87.46
201007,11590,77.92
201007,11650,79.1
201007,11710,80.13
201007,11470,81.34
201007,11560,76.65
201008,11305,87.46
201008,11215,80.51
201008,11350,84.29
201008,11320,85.01
201008,11230,81.25
201008,11440,76.64
201008,11410,80.43
201008,11200,77.9
201008,11290,78.8
201008,11170,84.1
201008,11380,86.29
201008,11110,87.43
201008,11140,85.56
201008,11260,86.96
201008,11680,77.15
201008,11740,78.74
201008,11500,84.62
201008,11620,81.44
201008,11530,80.67
201008,11545,87
201008,11590,77.86
201008,11650,79.02
201008,11710,79.57
201008,11470,80.54
201008,11560,76.3
201009,11305,87.46
201009,11215,80.48
