지역코드	지역	시군구	동코드	읍면동	
30110	대전광역시	동구	13600	낭월동	
30110	대전광역시	동구	13700	대별동	
30110	대전광역시	동구	13800	이사동	
30110	대전광역시	동구	13900	대성동	
30110	대전광역시	동구	14000	장척동	
30110	대전광역시	동구	14100	소호동	
30110	대전광역시	동구	14200	구도동	
30110	대전광역시	동구	14300	삼괴동	
30110	대전광역시	동구	14400	상소동	
30110	대전광역시	동구	14500	하소동	
30140	대전광역시	중구	10100	은행동	
30140	대전광역시	중구	10200	선화동	
30140	대전광역시	중구	10300	목동	
30140	대전광역시	중구	10400	중촌동	
30140	대전광역시	중구	10500	대흥동	
30140	대전광역시	중구	10600	문창동	
30140	대전광역시	중구	10700	석교동	
30140	대전광역시	중구	10800	호동	
30140	대전광역시	중구	10900	옥계동	
30140	대전광역시	중구	11000	대사동	
30140	대전광역시	중구	11100	부사동	
30140	대전광역시	중구	11200	용두동	
30140	대전광역시	중구	11300	오류동	
30140	대전광역시	중구	11400	태평동	
30140	대전광역시	중구	11500	유천동	
30140	대전광역시	중구	11600	문화동	
30140	대전광역시	중구	11700	산성동	
30140	대전광역시	중구	11800	사정동	
30140	대전광역시	중구	11900	안영동	
30140	대전광역시	중구	12000	무수동	
30140	대전광역시	중구	12100	구완동	
30140	대전광역시	중구	12200	침산동	
30140	대전광역시	중구	12300	목달동	
30140	대전광역시	중구	12400	정생동	
30140	대전광역시	중구	12500	어남동	
30140	대전광역시	중구	12600	금동	
30170	대전광역시	서구	10100	복수동	
30170	대전광역시	서구	10200	변동	
30170	대전광역시	서구	10300	도마동	
30170	대전광역시	서구	10400	정림동	
30170	대전광역시	서구	10500	용문동	
30170	대전광역시	서구	10600	탄방동	
30170	대전광역시	서구	10800	괴정동	
30170	대전광역시	서구	10900	가장동	
30170	대전광역시	서구	11000	내동	
30170	대전광역시	서구	11100	갈마동	
30170	대전광역시	서구	11200	둔산동	
30170	대전광역시	서구	11300	월평동	
30170	대전광역시	서구	11400	가수원동	
30170	대전광역시	서구	11500	도안동	
30170	대전광역시	서구	11600	관저동	
30170	대전광역시	서구	11700	흑석동	
30170	대전광역시	서구	11800	매노동	
30170	대전광역시	서구	11900	산직동	
30170	대전광역시	서구	12000	장안동	
30170	대전광역시	서구	12100	평촌동	
30170	대전광역시	서구	12200	오동	
30170	대전광역시	서구	12300	우명동	
30170	대전광역시	서구	12400	원정동	
30170	대전광역시	서구	12500	용촌동	
30170	대전광역시	서구	12600	봉곡동	
30170	대전광역시	서구	12700	괴곡동	
30170	대전광역시	서구	12800	만년동	
30200	대전광역시	유성구	10100	원내동	
30200	대전광역시	유성구	10200	교촌동	
30200	대전광역시	유성구	10300	대정동	
30200	대전광역시	유성구	10400	용계동	
30200	대전광역시	유성구	10500	학하동	
30200	대전광역시	유성구	10600	계산동	
30200	대전광역시	유성구	10700	성북동	
30200	대전광역시	유성구	10800	세동	
30200	대전광역시	유성구	10900	송정동	
30200	대전광역시	유성구	11000	방동	
30200	대전광역시	유성구	11100	봉명동	
30200	대전광역시	유성구	11200	구암동	
30200	대전광역시	유성구	11300	덕명동	
30200	대전광역시	유성구	11400	원신흥동	
30200	대전광역시	유성구	11500	상대동	
30200	대전광역시	유성구	11600	복용동	
30200	대전광역시	유성구	11700	장대동	
30200	대전광역시	유성구	11800	갑동	
30200	대전광역시	유성구	11900	노은동	
30200	대전광역시	유성구	12000	지족동	
30200	대전광역시	유성구	12100	죽동	
30200	대전광역시	유성구	12200	궁동	
30200	대전광역시	유성구	12300	어은동	
30200	대전광역시	유성구	12400	구성동	
30200	대전광역시	유성구	12500	신성동	
30200	대전광역시	유성구	12600	가정동	
30200	대전광역시	유성구	12700	도룡동	
30200	대전광역시	유성구	12800	장동	
30200	대전광역시	유성구	12900	방현동	
30200	대전광역시	유성구	13000	화암동	
30200	대전광역시	유성구	13100	덕진동	
30200	대전광역시	유성구	13200	하기동	
30200	대전광역시	유성구	13300	추목동	
30200	대전광역시	유성구	13400	자운동	
30200	대전광역시	유성구	13500	신봉동	
30200	대전광역시	유성구	13600	수남동	
30200	대전광역시	유성구	13700	안산동	
30200	대전광역시	유성구	13800	외삼동	
30200	대전광역시	유성구	13900	반석동	
30200	대전광역시	유성구	14000	문지동	
30200	대전광역시	유성구	14100	전민동	
30200	대전광역시	유성구	14200	원촌동	
30200	대전광역시	유성구	14300	탑립동	
30200	대전광역시	유성구	14400	용산동	
30200	대전광역시	유성구	14500	봉산동	
30200	대전광역시	유성구	14600	관평동	
30200	대전광역시	유성구	14700	송강동	
30200	대전광역시	유성구	14800	금고동	
30200	대전광역시	유성구	14900	대동	
30200	대전광역시	유성구	15000	금탄동	
30200	대전광역시	유성구	15100	신동	
30200	대전광역시	유성구	15200	둔곡동	
30200	대전광역시	유성구	15300	구룡동	
30230	대전광역시	대덕구	10100	오정동	
30230	대전광역시	대덕구	10200	대화동	
30230	대전광역시	대덕구	10300	읍내동	
30230	대전광역시	대덕구	10400	연축동	
30230	대전광역시	대덕구	10500	신대동	
30230	대전광역시	대덕구	10600	와동	
30230	대전광역시	대덕구	10700	송촌동	
30230	대전광역시	대덕구	10800	법동	
30230	대전광역시	대덕구	10900	중리동	
30230	대전광역시	대덕구	11000	비래동	
30230	대전광역시	대덕구	11100	석봉동	
30230	대전광역시	대덕구	11200	목상동	
30230	대전광역시	대덕구	11300	문평동	
30230	대전광역시	대덕구	11400	신일동	
30230	대전광역시	대덕구	11500	덕암동	
30230	대전광역시	대덕구	11600	상서동	
30230	대전광역시	대덕구	11700	평촌동	
30230	대전광역시	대덕구	11800	장동	
30230	대전광역시	대덕구	11900	용호동	
30230	대전광역시	대덕구	12000	이현동	
30230	대전광역시	대덕구	12100	갈전동	
30230	대전광역시	대덕구	12200	부수동	
30230	대전광역시	대덕구	12300	황호동	
30230	대전광역시	대덕구	12400	삼정동	
30230	대전광역시	대덕구	12500	미호동	
30230	대전광역시	대덕구	12600	신탄진동	
31110	울산광역시	중구	10100	학성동	
31110	울산광역시	중구	10200	학산동	
31110	울산광역시	중구	10300	복산동	
31110	울산광역시	중구	10400	북정동	
31110	울산광역시	중구	10500	옥교동	
31110	울산광역시	중구	10600	성남동	
31110	울산광역시	중구	10700	교동	
31110	울산광역시	중구	10800	우정동	
31110	울산광역시	중구	10900	성안동	
31110	울산광역시	중구	11000	유곡동	
31110	울산광역시	중구	11100	태화동	
31110	울산광역시	중구	11200	다운동	
31110	울산광역시	중구	11300	동동	
31110	울산광역시	중구	11400	서동	
31110	울산광역시	중구	11500	남외동	
31110	울산광역시	중구	11600	장현동	
31110	울산광역시	중구	11700	약사동	
31110	울산광역시	중구	11800	반구동	
31140	울산광역시	남구	10100	무거동	
31140	울산광역시	남구	10200	옥동	
31140	울산광역시	남구	10300	두왕동	
31140	울산광역시	남구	10400	신정동	
31140	울산광역시	남구	10500	달동	
31140	울산광역시	남구	10600	삼산동	
31140	울산광역시	남구	10700	여천동	
31140	울산광역시	남구	10800	야음동	
31140	울산광역시	남구	10900	선암동	
31140	울산광역시	남구	11000	상개동	
31140	울산광역시	남구	11100	부곡동	
31140	울산광역시	남구	11200	고사동	
31140	울산광역시	남구	11300	성암동	
31140	울산광역시	남구	11400	황성동	
31140	울산광역시	남구	11500	용연동	
31140	울산광역시	남구	11600	남화동	
31140	울산광역시	남구	11700	용잠동	
31140	울산광역시	남구	11800	장생포동	
31140	울산광역시	남구	11900	매암동	
31170	울산광역시	동구	10100	방어동	
31170	울산광역시	동구	10200	화정동	
31170	울산광역시	동구	10300	일산동	
31170	울산광역시	동구	10400	전하동	
31170	울산광역시	동구	10500	미포동	
31170	울산광역시	동구	10600	주전동	
31170	울산광역시	동구	10700	동부동	
31170	울산광역시	동구	10800	서부동	
31200	울산광역시	북구	10100	창평동	
31200	울산광역시	북구	10200	호계동	
31200	울산광역시	북구	10300	매곡동	
31200	울산광역시	북구	10400	가대동	
31200	울산광역시	북구	10500	신천동	
31200	울산광역시	북구	10600	중산동	
31200	울산광역시	북구	10700	상안동	
31200	울산광역시	북구	10800	천곡동	
31200	울산광역시	북구	10900	달천동	
31200	울산광역시	북구	11000	시례동	
31200	울산광역시	북구	11100	무룡동	
31200	울산광역시	북구	11200	구유동	
31200	울산광역시	북구	11300	정자동	
31200	울산광역시	북구	11400	신명동	
31200	울산광역시	북구	11500	대안동	
31200	울산광역시	북구	11600	당사동	
31200	울산광역시	북구	11700	신현동	
31200	울산광역시	북구	11800	산하동	
31200	울산광역시	북구	11900	어물동	
31200	울산광역시	북구	12000	명촌동	
31200	울산광역시	북구	12100	진장동	
31200	울산광역시	북구	12200	연암동	
31200	울산광역시	북구	12300	효문동	
31200	울산광역시	북구	12400	양정동	
31200	울산광역시	북구	12500	화봉동	
31200	울산광역시	북구	12600	송정동	
31200	울산광역시	북구	12700	염포동	
31710	울산광역시	울주군	25000	온산읍	
31710	울산광역시	울주군	25300	언양읍	
31710	울산광역시	울주군	25600	온양읍	
31710	울산광역시	울주군	25900	범서읍	
31710	울산광역시	울주군	26200	청량읍	
31710	울산광역시	울주군	26500	삼남읍	
31710	울산광역시	울주군	31000	서생면	
31710	울산광역시	울주군	34000	웅촌면	
31710	울산광역시	울주군	36000	두동면	
31710	울산광역시	울주군	37000	두서면	
31710	울산광역시	울주군	38000	상북면	
31710	울산광역시	울주군	40000	삼동면	
36110	세종특별자치시	반곡동	10100	존재	#REF!
36110	세종특별자치시	소담동	10200	존재	#REF!
36110	세종특별자치시	보람동	10300	존재	#REF!
36110	세종특별자치시	대평동	10400	존재	#REF!
36110	세종특별자치시	가람동	10500	존재	#REF!
36110	세종특별자치시	한솔동	10600	존재	#REF!
36110	세종특별자치시	나성동	10700	존재	#REF!
36110	세종특별자치시	새롬동	10800	존재	#REF!
36110	세종특별자치시	다정동	10900	존재	#REF!
36110	세종특별자치시	어진동	11000	존재	#REF!
36110	세종특별자치시	종촌동	11100	존재	#REF!
36110	세종특별자치시	고운동	11200	존재	#REF!
36110	세종특별자치시	아름동	11300	존재	#REF!
36110	세종특별자치시	도담동	11400	존재	#REF!
36110	세종특별자치시	세종특별자치시	11500	산울동	
36110	세종특별자치시	세종특별자치시	11600	해밀동	
36110	세종특별자치시	세종특별자치시	11700	합강동	
36110	세종특별자치시	세종특별자치시	11800	집현동	
36110	세종특별자치시	조치원읍	25000	존재	#REF!
36110	세종특별자치시	연기면	31000	존재	#REF!
36110	세종특별자치시	연동면	32000	존재	#REF!
36110	세종특별자치시	부강면	33000	존재	#REF!
36110	세종특별자치시	금남면	34000	존재	#REF!
36110	세종특별자치시	장군면	35000	존재	#REF!
36110	세종특별자치시	연서면	36000	존재	#REF!
36110	세종특별자치시	전의면	37000	존재	#REF!
36110	세종특별자치시	전동면	38000	존재	#REF!
36110	세종특별자치시	소정면	39000	존재	#REF!
41111	경기도	수원시	12900	장안구	#REF!
41111	경기도	수원시	13000	장안구	#REF!
41111	경기도	수원시	13100	장안구	#REF!
41111	경기도	수원시	13200	장안구	#REF!
41111	경기도	수원시	13300	장안구	#REF!
41111	경기도	수원시	13400	장안구	#REF!
41111	경기도	수원시	13500	장안구	#REF!
41111	경기도	수원시	13600	장안구	#REF!
41111	경기도	수원시	13700	장안구	#REF!
41111	경기도	수원시	13800	장안구	#REF!
41111	경기도	수원시	13900	장안구	#REF!
41113	경기도	수원시	12600	권선구	#REF!
41113	경기도	수원시	12700	권선구	#REF!
41113	경기도	수원시	12800	권선구	#REF!
41113	경기도	수원시	12900	권선구	#REF!
41113	경기도	수원시	13000	권선구	#REF!
41113	경기도	수원시	13100	권선구	#REF!
41113	경기도	수원시	13200	권선구	#REF!
41113	경기도	수원시	13300	권선구	#REF!
41113	경기도	수원시	13400	권선구	#REF!
41113	경기도	수원시	13500	권선구	#REF!
41113	경기도	수원시	13600	권선구	#REF!
41113	경기도	수원시	13700	권선구	#REF!
41113	경기도	수원시	13800	권선구	#REF!
41113	경기도	수원시	13900	권선구	#REF!
41113	경기도	수원시	14000	권선구	#REF!
41113	경기도	수원시	14100	권선구	#REF!
41115	경기도	수원시	12000	팔달구	#REF!
41115	경기도	수원시	12100	팔달구	#REF!
41115	경기도	수원시	12200	팔달구	#REF!
41115	경기도	수원시	12300	팔달구	#REF!
41115	경기도	수원시	12400	팔달구	#REF!
41115	경기도	수원시	12500	팔달구	#REF!
41115	경기도	수원시	12600	팔달구	#REF!
41115	경기도	수원시	12700	팔달구	#REF!
41115	경기도	수원시	12800	팔달구	#REF!
41115	경기도	수원시	12900	팔달구	#REF!
41115	경기도	수원시	13000	팔달구	#REF!
41115	경기도	수원시	13100	팔달구	#REF!
41115	경기도	수원시	13200	팔달구	#REF!
41115	경기도	수원시	13300	팔달구	#REF!
41115	경기도	수원시	13400	팔달구	#REF!
41115	경기도	수원시	13500	팔달구	#REF!
41115	경기도	수원시	13600	팔달구	#REF!
41115	경기도	수원시	13700	팔달구	#REF!
41115	경기도	수원시	13800	팔달구	#REF!
41115	경기도	수원시	13900	팔달구	#REF!
41115	경기도	수원시	14000	팔달구	#REF!
41115	경기도	수원시	14100	팔달구	#REF!
41117	경기도	수원시	10100	영통구	#REF!
41117	경기도	수원시	10200	영통구	#REF!
41117	경기도	수원시	10300	영통구	#REF!
41117	경기도	수원시	10400	영통구	#REF!
41117	경기도	수원시	10500	영통구	#REF!
41117	경기도	수원시	10600	영통구	#REF!
41117	경기도	수원시	10700	영통구	#REF!
41131	경기도	성남시	10100	수정구	#REF!
41131	경기도	성남시	10200	수정구	#REF!
41131	경기도	성남시	10300	수정구	#REF!
41131	경기도	성남시	10400	수정구	#REF!
41131	경기도	성남시	10500	수정구	#REF!
41131	경기도	성남시	10600	수정구	#REF!
41131	경기도	성남시	10700	수정구	#REF!
41131	경기도	성남시	10800	수정구	#REF!
41131	경기도	성남시	10900	수정구	#REF!
41131	경기도	성남시	11000	수정구	#REF!
41131	경기도	성남시	11100	수정구	#REF!
41131	경기도	성남시	11200	수정구	#REF!
41131	경기도	성남시	11300	수정구	#REF!
41131	경기도	성남시	11400	수정구	#REF!
41131	경기도	성남시	11500	수정구	#REF!
41131	경기도	성남시	11600	수정구	#REF!
41131	경기도	성남시	11700	수정구	#REF!
41133	경기도	성남시	10100	중원구	#REF!
41133	경기도	성남시	10300	중원구	#REF!
41133	경기도	성남시	10400	중원구	#REF!
41133	경기도	성남시	10500	중원구	#REF!
41133	경기도	성남시	10600	중원구	#REF!
41133	경기도	성남시	10700	중원구	#REF!
41133	경기도	성남시	10800	중원구	#REF!
41133	경기도	성남시	10900	중원구	#REF!
41133	경기도	성남시	13200	중원구	#REF!
41135	경기도	성남시	10100	분당구	#REF!
41135	경기도	성남시	10200	분당구	#REF!
41135	경기도	성남시	10300	분당구	#REF!
41135	경기도	성남시	10400	분당구	#REF!
41135	경기도	성남시	10500	분당구	#REF!
41135	경기도	성남시	10600	분당구	#REF!
41135	경기도	성남시	10700	분당구	#REF!
41135	경기도	성남시	10800	분당구	#REF!
41135	경기도	성남시	10900	분당구	#REF!
41135	경기도	성남시	11000	분당구	#REF!
41135	경기도	성남시	11100	분당구	#REF!
41135	경기도	성남시	11200	분당구	#REF!
41135	경기도	성남시	11300	분당구	#REF!
41135	경기도	성남시	11400	분당구	#REF!
41135	경기도	성남시	11500	분당구	#REF!
41135	경기도	성남시	11600	분당구	#REF!
41135	경기도	성남시	11700	분당구	#REF!
41135	경기도	성남시	11800	분당구	#REF!
41150	경기도	의정부시	10100	의정부동	
41150	경기도	의정부시	10200	호원동	
41150	경기도	의정부시	10300	장암동	
41150	경기도	의정부시	10400	신곡동	
41150	경기도	의정부시	10500	용현동	
41150	경기도	의정부시	10600	민락동	
41150	경기도	의정부시	10700	낙양동	
41150	경기도	의정부시	10800	자일동	
41150	경기도	의정부시	10900	금오동	
41150	경기도	의정부시	11000	가능동	
41150	경기도	의정부시	11100	녹양동	
41150	경기도	의정부시	11200	고산동	
41150	경기도	의정부시	11300	산곡동	
41171	경기도	안양시	10100	만안구	#REF!
41171	경기도	안양시	10200	만안구	#REF!
41171	경기도	안양시	10300	만안구	#REF!
41173	경기도	안양시	10100	동안구	#REF!
41173	경기도	안양시	10200	동안구	#REF!
41173	경기도	안양시	10300	동안구	#REF!
41173	경기도	안양시	10400	동안구	#REF!
41190	경기도	부천시	10100	원미동	
41190	경기도	부천시	10200	심곡동	
41190	경기도	부천시	10300	춘의동	
41190	경기도	부천시	10400	도당동	
41190	경기도	부천시	10500	약대동	
41190	경기도	부천시	10600	소사동	
41190	경기도	부천시	10700	역곡동	
41190	경기도	부천시	10800	중동	
41190	경기도	부천시	10900	상동	
41190	경기도	부천시	11000	소사본동	
41190	경기도	부천시	11100	심곡본동	
41190	경기도	부천시	11200	범박동	
41190	경기도	부천시	11300	괴안동	
41190	경기도	부천시	11400	송내동	
41190	경기도	부천시	11500	옥길동	
41190	경기도	부천시	11600	계수동	
41190	경기도	부천시	11700	오정동	
41190	경기도	부천시	11800	여월동	
41190	경기도	부천시	11900	작동	
41190	경기도	부천시	12000	원종동	
41190	경기도	부천시	12100	고강동	
41190	경기도	부천시	12200	대장동	
41190	경기도	부천시	12300	삼정동	
41190	경기도	부천시	12400	내동	
41210	경기도	광명시	10100	광명동	
41210	경기도	광명시	10200	철산동	
41210	경기도	광명시	10300	하안동	
41210	경기도	광명시	10400	소하동	
41210	경기도	광명시	10500	노온사동	
41210	경기도	광명시	10600	일직동	
41210	경기도	광명시	10700	가학동	
41210	경기도	광명시	10800	옥길동	
41220	경기도	평택시	10100	서정동	
41220	경기도	평택시	10200	장당동	
41220	경기도	평택시	10300	모곡동	
41220	경기도	평택시	10400	칠괴동	
41220	경기도	평택시	10500	칠원동	
41220	경기도	평택시	10600	도일동	
41220	경기도	평택시	10700	가재동	
41220	경기도	평택시	10800	장안동	
41220	경기도	평택시	10900	이충동	
41220	경기도	평택시	11000	지산동	
41220	경기도	평택시	11100	독곡동	
41220	경기도	평택시	11200	신장동	
41220	경기도	평택시	11300	평택동	
41220	경기도	평택시	11400	통복동	
41220	경기도	평택시	11500	군문동	
41220	경기도	평택시	11600	유천동	
41220	경기도	평택시	11700	합정동	
41220	경기도	평택시	11800	비전동	
41220	경기도	평택시	11900	동삭동	
41220	경기도	평택시	12000	세교동	
41220	경기도	평택시	12100	지제동	
41220	경기도	평택시	12200	신대동	
41220	경기도	평택시	12300	소사동	
41220	경기도	평택시	12400	용이동	
41220	경기도	평택시	12500	월곡동	
41220	경기도	평택시	12600	청룡동	
41220	경기도	평택시	12700	죽백동	
41220	경기도	평택시	25000	팽성읍	
41220	경기도	평택시	25300	안중읍	
41220	경기도	평택시	25600	포승읍	
41220	경기도	평택시	25900	청북읍	
41220	경기도	평택시	31000	진위면	
41220	경기도	평택시	32000	서탄면	
41220	경기도	평택시	33000	고덕면	
41220	경기도	평택시	34000	오성면	
41220	경기도	평택시	37000	현덕면	
41250	경기도	동두천시	10100	송내동	
41250	경기도	동두천시	10200	지행동	
41250	경기도	동두천시	10300	생연동	
41250	경기도	동두천시	10400	광암동	
41250	경기도	동두천시	10500	걸산동	
41250	경기도	동두천시	10600	보산동	
41250	경기도	동두천시	10700	동두천동	
41250	경기도	동두천시	10800	안흥동	
41250	경기도	동두천시	10900	상봉암동	
41250	경기도	동두천시	11000	하봉암동	
41250	경기도	동두천시	11100	탑동동	
41250	경기도	동두천시	11200	상패동	
41271	경기도	안산시	10100	상록구	#REF!
41271	경기도	안산시	10200	상록구	#REF!
41271	경기도	안산시	10300	상록구	#REF!
41271	경기도	안산시	10400	상록구	#REF!
41271	경기도	안산시	10500	상록구	#REF!
41271	경기도	안산시	10600	상록구	#REF!
41271	경기도	안산시	10700	상록구	#REF!
41271	경기도	안산시	10800	상록구	#REF!
41271	경기도	안산시	10900	상록구	#REF!
41271	경기도	안산시	11000	상록구	#REF!
41271	경기도	안산시	11100	상록구	#REF!
41271	경기도	안산시	11200	상록구	#REF!
41271	경기도	안산시	11300	상록구	#REF!
41271	경기도	안산시	11400	상록구	#REF!
41271	경기도	안산시	11500	상록구	#REF!
41273	경기도	안산시	10100	단원구	#REF!
41273	경기도	안산시	10200	단원구	#REF!
41273	경기도	안산시	10300	단원구	#REF!
41273	경기도	안산시	10400	단원구	#REF!
41273	경기도	안산시	10500	단원구	#REF!
41273	경기도	안산시	10600	단원구	#REF!
41273	경기도	안산시	10700	단원구	#REF!
41273	경기도	안산시	10800	단원구	#REF!
41273	경기도	안산시	10900	단원구	#REF!
41273	경기도	안산시	11000	단원구	#REF!
41273	경기도	안산시	11100	단원구	#REF!
41273	경기도	안산시	11200	단원구	#REF!
41273	경기도	안산시	11300	단원구	#REF!
41273	경기도	안산시	11400	단원구	#REF!
41273	경기도	안산시	11500	단원구	#REF!
41281	경기도	고양시	10100	덕양구	#REF!
41281	경기도	고양시	10200	덕양구	#REF!
41281	경기도	고양시	10300	덕양구	#REF!
41281	경기도	고양시	10400	덕양구	#REF!
41281	경기도	고양시	10500	덕양구	#REF!
41281	경기도	고양시	10600	덕양구	#REF!
41281	경기도	고양시	10700	덕양구	#REF!
41281	경기도	고양시	10800	덕양구	#REF!
41281	경기도	고양시	10900	덕양구	#REF!
41281	경기도	고양시	11000	덕양구	#REF!
41281	경기도	고양시	11100	덕양구	#REF!
41281	경기도	고양시	11200	덕양구	#REF!
41281	경기도	고양시	11300	덕양구	#REF!
41281	경기도	고양시	11400	덕양구	#REF!
41281	경기도	고양시	11500	덕양구	#REF!
41281	경기도	고양시	11600	덕양구	#REF!
41281	경기도	고양시	11700	덕양구	#REF!
41281	경기도	고양시	11800	덕양구	#REF!
41281	경기도	고양시	11900	덕양구	#REF!
41281	경기도	고양시	12000	덕양구	#REF!
41281	경기도	고양시	12100	덕양구	#REF!
41281	경기도	고양시	12200	덕양구	#REF!
41281	경기도	고양시	12300	덕양구	#REF!
41281	경기도	고양시	12400	덕양구	#REF!
41281	경기도	고양시	12500	덕양구	#REF!
41281	경기도	고양시	12600	덕양구	#REF!
41281	경기도	고양시	12700	덕양구	#REF!
41281	경기도	고양시	12800	덕양구	#REF!
41281	경기도	고양시	12900	덕양구	#REF!
41281	경기도	고양시	13000	덕양구	#REF!
41281	경기도	고양시	13100	덕양구	#REF!
41281	경기도	고양시	13200	덕양구	#REF!
41285	경기도	고양시	10100	일산동구	#REF!
41285	경기도	고양시	10200	일산동구	#REF!
41285	경기도	고양시	10300	일산동구	#REF!
41285	경기도	고양시	10400	일산동구	#REF!
41285	경기도	고양시	10500	일산동구	#REF!
41285	경기도	고양시	10600	일산동구	#REF!
41285	경기도	고양시	10700	일산동구	#REF!
41285	경기도	고양시	10800	일산동구	#REF!
41285	경기도	고양시	10900	일산동구	#REF!
41285	경기도	고양시	11000	일산동구	#REF!
41285	경기도	고양시	11100	일산동구	#REF!
41285	경기도	고양시	11200	일산동구	#REF!
41285	경기도	고양시	11300	일산동구	#REF!
41287	경기도	고양시	10100	일산서구	#REF!
41287	경기도	고양시	10200	일산서구	#REF!
41287	경기도	고양시	10300	일산서구	#REF!
41287	경기도	고양시	10400	일산서구	#REF!
41287	경기도	고양시	10500	일산서구	#REF!
41287	경기도	고양시	10600	일산서구	#REF!
41287	경기도	고양시	10700	일산서구	#REF!
41287	경기도	고양시	10800	일산서구	#REF!
41290	경기도	과천시	10100	관문동	
41290	경기도	과천시	10200	문원동	
41290	경기도	과천시	10300	갈현동	
41290	경기도	과천시	10400	막계동	
41290	경기도	과천시	10500	과천동	
41290	경기도	과천시	10600	주암동	
41290	경기도	과천시	10700	중앙동	
41290	경기도	과천시	10800	원문동	
41290	경기도	과천시	10900	별양동	
41290	경기도	과천시	11000	부림동	
41310	경기도	구리시	10100	갈매동	
41310	경기도	구리시	10200	사노동	
41310	경기도	구리시	10300	인창동	
41310	경기도	구리시	10400	교문동	
41310	경기도	구리시	10500	수택동	
41310	경기도	구리시	10600	아천동	
41310	경기도	구리시	10700	토평동	
41360	경기도	남양주시	10100	호평동	
41360	경기도	남양주시	10200	평내동	
41360	경기도	남양주시	10300	금곡동	
41360	경기도	남양주시	10400	일패동	
41360	경기도	남양주시	10500	이패동	
41360	경기도	남양주시	10600	삼패동	
41360	경기도	남양주시	10800	수석동	
41360	경기도	남양주시	10900	지금동	
41360	경기도	남양주시	11000	도농동	
41360	경기도	남양주시	11100	별내동	
41360	경기도	남양주시	11200	다산동	
41360	경기도	남양주시	25000	와부읍	
41360	경기도	남양주시	25300	진접읍	
41360	경기도	남양주시	25600	화도읍	
41360	경기도	남양주시	25900	진건읍	
41360	경기도	남양주시	26200	오남읍	
41360	경기도	남양주시	26500	퇴계원읍	
41360	경기도	남양주시	31000	별내면	
41360	경기도	남양주시	34000	수동면	
41360	경기도	남양주시	36000	조안면	
41370	경기도	오산시	10100	오산동	
41370	경기도	오산시	10200	부산동	
41370	경기도	오산시	10300	원동	
41370	경기도	오산시	10400	궐동	
41370	경기도	오산시	10500	청학동	
41370	경기도	오산시	10600	가장동	
41370	경기도	오산시	10700	금암동	
41370	경기도	오산시	10800	수청동	
41370	경기도	오산시	10900	은계동	
41370	경기도	오산시	11000	내삼미동	
41370	경기도	오산시	11100	외삼미동	
41370	경기도	오산시	11200	양산동	
41370	경기도	오산시	11300	세교동	
41370	경기도	오산시	11400	지곶동	
41370	경기도	오산시	11500	서랑동	
41370	경기도	오산시	11600	서동	
41370	경기도	오산시	11700	벌음동	
41370	경기도	오산시	11800	두곡동	
41370	경기도	오산시	11900	탑동	
41370	경기도	오산시	12000	누읍동	
41370	경기도	오산시	12100	가수동	
41370	경기도	오산시	12200	고현동	
41370	경기도	오산시	12300	청호동	
41370	경기도	오산시	12400	갈곶동	
41390	경기도	시흥시	10100	대야동	
41390	경기도	시흥시	10200	신천동	
41390	경기도	시흥시	10300	방산동	
41390	경기도	시흥시	10400	포동	
41390	경기도	시흥시	10500	미산동	
41390	경기도	시흥시	10600	은행동	
41390	경기도	시흥시	10700	안현동	
41390	경기도	시흥시	10800	매화동	
41390	경기도	시흥시	10900	도창동	
41390	경기도	시흥시	11000	금이동	
41390	경기도	시흥시	11200	과림동	
41390	경기도	시흥시	11300	계수동	
41390	경기도	시흥시	11700	화정동	
41390	경기도	시흥시	11800	능곡동	
41390	경기도	시흥시	11900	하중동	
41390	경기도	시흥시	12000	하상동	
41390	경기도	시흥시	12100	광석동	
41390	경기도	시흥시	12200	물왕동	
41390	경기도	시흥시	12300	산현동	
41390	경기도	시흥시	12400	조남동	
41390	경기도	시흥시	12500	논곡동	
41390	경기도	시흥시	12600	목감동	
41390	경기도	시흥시	12700	거모동	
41390	경기도	시흥시	12800	군자동	
41390	경기도	시흥시	12900	장현동	
41390	경기도	시흥시	13000	장곡동	
41390	경기도	시흥시	13100	월곶동	
41390	경기도	시흥시	13200	정왕동	
41390	경기도	시흥시	13300	죽율동	
41390	경기도	시흥시	13400	무지내동	
41410	경기도	군포시	10100	당동	
41410	경기도	군포시	10200	당정동	
41410	경기도	군포시	10300	부곡동	
41410	경기도	군포시	10400	산본동	
41410	경기도	군포시	10500	금정동	
41410	경기도	군포시	10600	둔대동	
41410	경기도	군포시	10700	속달동	
41410	경기도	군포시	10800	대야미동	
41410	경기도	군포시	10900	도마교동	
41430	경기도	의왕시	10100	고천동	
41430	경기도	의왕시	10200	이동	
41430	경기도	의왕시	10300	삼동	
41430	경기도	의왕시	10400	왕곡동	
41430	경기도	의왕시	10500	오전동	
41430	경기도	의왕시	10600	학의동	
41430	경기도	의왕시	10700	내손동	
41430	경기도	의왕시	10800	청계동	
41430	경기도	의왕시	10900	포일동	
41430	경기도	의왕시	11000	월암동	
41430	경기도	의왕시	11100	초평동	
41450	경기도	하남시	10100	천현동	
41450	경기도	하남시	10200	하산곡동	
41450	경기도	하남시	10300	창우동	
