거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,date
"85,000",2008,2020,영신로33길,00003,00000,11560,01,0,4154771,당산동1가,0457,0000,11560,11100,1,신동아파밀리에,10,12,11560-1363,59.4,457,11560,12,20201213051618
"65,000",1996,2020,영등포로28길,00005,00000,11560,02,0,4154708,당산동1가,0009,0001,11560,11100,1,코오롱,10,22,11560-30,68.88,9-1,11560,11,20201213051618
"66,000",1996,2020,영등포로28길,00005,00000,11560,02,0,4154708,당산동1가,0009,0001,11560,11100,1,코오롱,10,27,11560-30,68.88,9-1,11560,11,20201213051618
"89,000",1994,2020,당산로,00095,00000,11560,02,0,3118004,당산동2가,0164,0000,11560,11200,1,현대,10,7,11560-31,82.77,164,11560,2,20201213051618
"106,800",1994,2020,당산로,00095,00000,11560,02,0,3118004,당산동2가,0164,0000,11560,11200,1,현대,10,14,11560-31,82.77,164,11560,9,20201213051618
"104,500",1994,2020,당산로,00095,00000,11560,02,0,3118004,당산동2가,0164,0000,11560,11200,1,현대,10,15,11560-31,82.77,164,11560,14,20201213051618
"45,800",1999,2020,영등포로,00106,00000,11560,07,0,3118022,당산동2가,0016,0001,11560,11200,1,대우,10,15,11560-152,45.55,16-1,11560,17,20201213051618
"45,500",1999,2020,영등포로,00106,00000,11560,07,0,3118022,당산동2가,0016,0001,11560,11200,1,대우,10,16,11560-152,45.55,16-1,11560,11,20201213051618
"104,000",1994,2020,당산로,00095,00000,11560,02,0,3118004,당산동2가,0164,0000,11560,11200,1,현대,10,27,11560-31,82.77,164,11560,9,20201213051618
"35,800",1999,2020,영등포로,00106,00000,11560,07,0,3118022,당산동2가,0016,0001,11560,11200,1,대우,10,27,11560-152,31.73,16-1,11560,17,20201213051618
"69,000",2014,2020,양산로25길,00016,00000,11560,01,0,4154594,당산동3가,0564,0000,11560,11300,1,당산계룡리슈빌1단지,10,14,11560-1682,42.47,564,11560,13,20201213051618
"75,000",1979,2020,국회대로,00552,00000,11560,04,0,2005008,당산동3가,0394,0000,11560,11300,1,삼익,10,15,11560-32,60.83,394,11560,4,20201213051618
"96,000",1986,2020,영신로,00193,00000,11560,07,0,3118023,당산동3가,0002,0006,11560,11300,1,한양,10,19,11560-34,84.93,2-6,11560,5,20201213051618
"73,500",2014,2020,양산로25길,00012,00000,11560,01,0,4154594,당산동3가,0565,0000,11560,11300,1,당산계룡리슈빌3단지,10,24,11560-1689,49.993,565,11560,2,20201213051618
"76,900",2014,2020,양산로25길,00012,00000,11560,01,0,4154594,당산동3가,0565,0000,11560,11300,1,당산계룡리슈빌3단지,10,30,11560-1689,49.993,565,11560,15,20201213051618
"96,800",2000,2020,당산로42길,00016,00000,11560,01,0,4154121,당산동4가,0030,0001,11560,11400,1,현대5,10,6,11560-40,59.75,30-1,11560,3,20201213051618
"108,000",2002,2020,국회대로37길,00022,00000,11560,01,0,4154074,당산동4가,0095,0000,11560,11400,1,금호,10,6,11560-41,84.25,95,11560,7,20201213051618
"102,000",2000,2020,당산로42길,00016,00000,11560,01,0,4154121,당산동4가,0030,0001,11560,11400,1,현대5,10,12,11560-40,59.75,30-1,11560,25,20201213051618
"107,000",1988,2020,당산로41길,00023,00000,11560,01,0,4154119,당산동4가,0088,0000,11560,11400,1,현대3,10,19,11560-38,84.93,88,11560,5,20201213051618
"99,500",2000,2020,당산로42길,00016,00000,11560,01,0,4154121,당산동4가,0030,0001,11560,11400,1,현대5,10,25,11560-40,59.75,30-1,11560,4,20201213051618
"146,000",2017,2020,영신로,00237,00000,11560,00,,3118023,당산동4가,0099,0000,11560,11400,1,당산 롯데캐슬 프레스티지,10,28,,84.98,99,11560,26,20201213051618
"95,000",2000,2020,당산로42길,00016,00000,11560,01,0,4154121,당산동4가,0030,0001,11560,11400,1,현대5,10,29,11560-40,59.75,30-1,11560,4,20201213051618
"111,000",2002,2020,국회대로37길,00022,00000,11560,01,0,4154074,당산동4가,0095,0000,11560,11400,1,금호,10,31,11560-41,84.25,95,11560,9,20201213051618
"88,000",2013,2020,당산로,00175,00000,11560,04,0,3118004,당산동4가,0097,0000,11560,11400,1,삼익플라주,10,31,11560-1608,84.16,97,11560,15,20201213051618
"150,900",2003,2020,당산로,00214,00000,11560,05,0,3118004,당산동5가,0042,0000,11560,11500,1,삼성래미안,10,10,11560-138,97.27,42,11560,9,20201213051618
"95,000",2002,2020,당산로45길,00007,00003,11560,01,0,4154123,당산동5가,0041,0000,11560,11500,1,반도보라빌,10,19,11560-48,84.58,41,11560,9,20201213051618
"103,400",1999,2020,당산로42길,00013,00000,11560,02,0,4154121,당산동5가,0012,0000,11560,11500,1,효성1,10,20,11560-47,59.85,12,11560,8,20201213051618
"139,300",2003,2020,당산로,00214,00000,11560,05,0,3118004,당산동5가,0042,0000,11560,11500,1,삼성래미안,10,21,11560-138,84.94,42,11560,14,20201213051618
"96,000",1999,2020,당산로42길,00013,00000,11560,02,0,4154121,당산동5가,0012,0000,11560,11500,1,효성1,10,24,11560-47,59.85,12,11560,2,20201213051618
"147,000",2003,2020,당산로,00214,00000,11560,05,0,3118004,당산동5가,0042,0000,11560,11500,1,삼성래미안,10,26,11560-138,84.94,42,11560,10,20201213051618
"163,000",2003,2020,당산로,00214,00000,11560,05,0,3118004,당산동5가,0042,0000,11560,11500,1,삼성래미안,10,29,11560-138,115.78,42,11560,19,20201213051618
"154,000",2003,2020,당산로,00214,00000,11560,05,0,3118004,당산동5가,0042,0000,11560,11500,1,삼성래미안,10,30,11560-138,115.78,42,11560,15,20201213051618
"92,000",1995,2020,당산로54길,00011,00000,11560,02,0,4154134,당산동,0374,0000,11560,11700,1,래미안당산1차,10,7,11560-49,59.97,374,11560,15,20201213051618
"104,500",1995,2020,당산로54길,00011,00000,11560,02,0,4154134,당산동,0374,0000,11560,11700,1,래미안당산1차,10,27,11560-49,84.99,374,11560,15,20201213051618
"95,500",2002,2020,버드나루로,00130,00000,11560,04,0,3118010,당산동,0376,0000,11560,11700,1,강변래미안,10,27,11560-50,55.91,376,11560,5,20201213051618
"39,800",1997,2020,도영로7길,00007,00000,11560,01,0,4154359,도림동,0221,0001,11560,11800,1,도림청구,10,11,11560-53,37.81,221-1,11560,6,20201213051618
"58,500",1983,2020,경인로77길,00021,00000,11560,01,0,4154052,문래동2가,0035,0000,11560,12000,1,남성,10,7,11560-56,47.3,35,11560,8,20201213051618
"131,800",2001,2020,당산로4길,00012,00000,11560,01,0,4154129,문래동3가,0054,0000,11560,12100,1,문래자이,10,6,11560-60,84.98,54,11560,7,20201213051618
"83,300",1988,2020,문래로20길,00014,00000,11560,01,0,4154402,문래동3가,0077,0002,11560,12100,1,한신,10,6,11560-62,58.96,77-2,11560,12,20201213051618
"134,000",2001,2020,당산로4길,00012,00000,11560,01,0,4154129,문래동3가,0054,0000,11560,12100,1,문래자이,10,15,11560-60,84.98,54,11560,17,20201213051618
"149,500",2003,2020,문래로,00082,00000,11560,02,0,3118008,문래동3가,0094,0000,11560,12100,1,문래힐스테이트,10,17,11560-137,137.82,94,11560,9,20201213051618
"140,000",2003,2020,문래로,00082,00000,11560,02,0,3118008,문래동3가,0094,0000,11560,12100,1,문래힐스테이트,10,22,11560-137,119.47,94,11560,12,20201213051618
"131,000",2001,2020,당산로4길,00012,00000,11560,01,0,4154129,문래동3가,0054,0000,11560,12100,1,문래자이,10,24,11560-60,84.98,54,11560,6,20201213051618
"154,500",2001,2020,당산로4길,00012,00000,11560,01,0,4154129,문래동3가,0054,0000,11560,12100,1,문래자이,10,26,11560-60,121.53,54,11560,19,20201213051618
"99,000",1998,2020,문래로,00094,00007,11560,02,0,3118008,문래동3가,0093,0001,11560,12100,1,문래건영,10,30,11560-58,84.87,93-1,11560,14,20201213051618
"76,000",1998,2020,문래로,00094,00007,11560,02,0,3118008,문래동3가,0093,0001,11560,12100,1,문래건영,10,31,11560-58,59.4,93-1,11560,14,20201213051618
"87,000",2008,2020,도림로145길,00028,00000,11560,01,0,4154241,문래동4가,0067,0000,11560,12200,1,리버뷰신안인스빌1단지,10,22,11560-1372,84.995,67,11560,16,20201213051618
"73,900",1988,2020,선유로9나길,00008,00000,11560,01,0,4154462,문래동5가,0014,0000,11560,12300,1,문래 두산위브,10,24,11560-64,65.46,14,11560,13,20201213051618
"91,000",1984,2020,선유로9길,00031,00000,11560,01,0,4154461,문래동5가,0022,0000,11560,12300,1,진주,10,24,11560-66,83.72,22,11560,9,20201213051618
"69,800",1991,2020,선유서로,00006,00000,11560,01,0,3118013,문래동5가,0021,0000,11560,12300,1,현대3,10,26,11560-67,84.36,21,11560,4,20201213051618
"75,800",1991,2020,선유서로,00006,00000,11560,01,0,3118013,문래동5가,0021,0000,11560,12300,1,현대3,10,29,11560-67,84.36,21,11560,3,20201213051618
"78,000",1984,2020,선유로9길,00031,00000,11560,01,0,4154461,문래동5가,0022,0000,11560,12300,1,진주,10,30,11560-66,83.72,22,11560,10,20201213051618
"81,500",1997,2020,선유서로,00040,00000,11560,02,0,3118013,문래동6가,0038,0001,11560,12400,1,베어스타운,10,5,11560-72,84.9,38-1,11560,1,20201213051618
"64,000",1997,2020,선유서로,00031,00000,11560,02,0,3118013,문래동6가,0055,0001,11560,12400,1,현대6,10,10,11560-77,50.55,55-1,11560,12,20201213051618
"74,000",1997,2020,선유서로,00040,00000,11560,02,0,3118013,문래동6가,0038,0001,11560,12400,1,베어스타운,10,15,11560-72,59.95,38-1,11560,3,20201213051618
"90,000",1998,2020,문래로4길,00026,00000,11560,01,0,4154406,문래동6가,0047,0001,11560,12400,1,대원,10,17,11560-69,106.5,47-1,11560,12,20201213051618
"87,000",1997,2020,선유서로,00040,00000,11560,02,0,3118013,문래동6가,0038,0001,11560,12400,1,베어스타운,10,17,11560-72,84.9,38-1,11560,9,20201213051618
"81,000",1997,2020,선유서로,00040,00000,11560,02,0,3118013,문래동6가,0038,0001,11560,12400,1,베어스타운,10,17,11560-72,84.9,38-1,11560,5,20201213051618
"85,000",1997,2020,선유서로,00040,00000,11560,02,0,3118013,문래동6가,0038,0001,11560,12400,1,베어스타운,10,21,11560-72,84.9,38-1,11560,19,20201213051618
"64,000",1997,2020,선유서로,00031,00000,11560,02,0,3118013,문래동6가,0055,0001,11560,12400,1,현대6,10,21,11560-77,50.55,55-1,11560,6,20201213051618
"89,000",1997,2020,선유서로,00031,00000,11560,02,0,3118013,문래동6가,0055,0001,11560,12400,1,현대6,10,23,11560-77,84.72,55-1,11560,14,20201213051618
"48,000",1998,2020,선유로,00049,00000,11560,05,0,3005074,문래동6가,0056,0001,11560,12400,1,미주프라자,10,28,11560-71,59.94,56-1,11560,5,20201213051618
"64,700",1997,2020,선유서로,00031,00000,11560,02,0,3118013,문래동6가,0055,0001,11560,12400,1,현대6,10,29,11560-77,50.55,55-1,11560,3,20201213051618
"87,400",1996,2020,문래로8길,00005,00000,11560,01,0,4154407,문래동6가,0054,0000,11560,12400,1,미원,10,30,11560-70,84.93,54,11560,5,20201213051618
"69,000",1982,2020,영등포로12길,00008,00000,11560,01,0,4154699,양평동1가,0020,0000,11560,12500,1,신동아,10,15,11560-79,50.81,20,11560,4,20201213051618
"78,000",1982,2020,영등포로12길,00008,00000,11560,01,0,4154699,양평동1가,0020,0000,11560,12500,1,신동아,10,17,11560-79,61.59,20,11560,4,20201213051618
"68,000",1982,2020,영등포로12길,00008,00000,11560,01,0,4154699,양평동1가,0020,0000,11560,12500,1,신동아,10,19,11560-79,50.81,20,11560,1,20201213051618
"64,000",1982,2020,영등포로12길,00008,00000,11560,01,0,4154699,양평동1가,0020,0000,11560,12500,1,신동아,10,21,11560-79,50.81,20,11560,1,20201213051618
"68,000",1982,2020,영등포로12길,00008,00000,11560,01,0,4154699,양평동1가,0020,0000,11560,12500,1,신동아,10,22,11560-79,50.81,20,11560,7,20201213051618
"72,000",1982,2020,영등포로12길,00008,00000,11560,01,0,4154699,양평동1가,0020,0000,11560,12500,1,신동아,10,26,11560-79,50.81,20,11560,8,20201213051618
"75,000",1982,2020,영등포로12길,00008,00000,11560,01,0,4154699,양평동1가,0020,0000,11560,12500,1,신동아,10,31,11560-79,50.81,20,11560,8,20201213051618
"74,000",1998,2020,영등포로3길,00009,00000,11560,01,0,4154719,양평동2가,0038,0001,11560,12600,1,양평삼성,10,17,11560-84,59.4,38-1,11560,3,20201213051618
"95,000",1999,2020,선유로43가길,00024,00000,11560,01,0,4154447,양평동3가,0090,0001,11560,12700,1,거성파스텔,10,6,11560-85,84.99,90-1,11560,16,20201213051618
"94,500",2000,2020,선유로,00207,00000,11560,07,0,3005074,양평동3가,0101,0000,11560,12700,1,현대6,10,10,11560-91,84.94,101,11560,14,20201213051618
"94,500",2000,2020,선유로,00207,00000,11560,07,0,3005074,양평동3가,0101,0000,11560,12700,1,현대6,10,10,11560-91,84.94,101,11560,16,20201213051618
"84,000",1999,2020,선유로43가길,00024,00000,11560,01,0,4154447,양평동3가,0090,0001,11560,12700,1,거성파스텔,10,17,11560-85,59.96,90-1,11560,22,20201213051618
"92,500",1990,2020,선유동2로,00029,00000,11560,02,0,3118012,양평동3가,0079,0004,11560,12700,1,현대2,10,19,11560-92,80.92,79-4,11560,2,20201213051618
"101,500",2000,2020,선유로,00207,00000,11560,07,0,3005074,양평동3가,0101,0000,11560,12700,1,현대6,10,20,11560-91,84.94,101,11560,24,20201213051618
"97,000",1999,2020,선유로43가길,00024,00000,11560,01,0,4154447,양평동3가,0090,0001,11560,12700,1,거성파스텔,10,21,11560-85,84.99,90-1,11560,19,20201213051618
"85,000",1999,2020,선유로43가길,00024,00000,11560,01,0,4154447,양평동3가,0090,0001,11560,12700,1,거성파스텔,10,23,11560-85,59.96,90-1,11560,8,20201213051618
"85,000",2000,2020,선유로,00207,00000,11560,07,0,3005074,양평동3가,0101,0000,11560,12700,1,현대6,10,25,11560-91,59.98,101,11560,23,20201213051618
"84,500",1993,2020,양평로17길,00036,00000,11560,01,0,4154608,양평동4가,0012,0000,11560,12800,1,성원,10,24,11560-95,84.66,12,11560,3,20201213051618
"78,000",2000,2020,선유로47길,00034,00000,11560,01,0,4154452,양평동4가,0094,0000,11560,12800,1,삼호한숲,10,29,11560-94,59.9,94,11560,6,20201213051618
"80,000",1996,2020,양평로24길,00009,00000,11560,01,0,4154625,양평동5가,0076,0000,11560,12900,1,한신,10,10,11560-98,59.94,76,11560,9,20201213051618
"80,000",1996,2020,양평로24길,00009,00000,11560,01,0,4154625,양평동5가,0076,0000,11560,12900,1,한신,10,16,11560-98,59.94,76,11560,9,20201213051618
"79,500",1996,2020,양평로24길,00009,00000,11560,01,0,4154625,양평동5가,0076,0000,11560,12900,1,한신,10,17,11560-98,59.94,76,11560,10,20201213051618
"80,000",1996,2020,양평로24길,00009,00000,11560,01,0,4154625,양평동5가,0076,0000,11560,12900,1,한신,10,20,11560-98,59.94,76,11560,12,20201213051618
"58,000",1999,2020,양평로30길,00051,00000,11560,01,0,4154637,양평동6가,0099,0000,11560,13000,1,한솔,10,8,11560-100,59.28,99,11560,2,20201213051618
"69,500",2000,2020,양평로30가길,00015,00000,11560,01,0,4154636,양평동6가,0100,0000,11560,13000,1,동양,10,16,11560-99,59.86,100,11560,7,20201213051618
"80,000",2000,2020,양평로30가길,00015,00000,11560,01,0,4154636,양평동6가,0100,0000,11560,13000,1,동양,10,21,11560-99,84.85,100,11560,10,20201213051618
"72,900",1999,2020,양평로30길,00051,00000,11560,01,0,4154637,양평동6가,0099,0000,11560,13000,1,한솔,10,26,11560-100,84.13,99,11560,4,20201213051618
"63,000",2014,2020,양평로28사길,00045,00000,11560,01,0,4154634,양평동6가,0095,0004,11560,13000,1,리츠뷰,10,26,11560-1656,58.08,95-4,11560,9,20201213051618
"34,300",1987,2020,여의대방로61길,00019,00000,11560,01,0,4154683,신길동,0002,0003,11560,13200,1,삼두,10,5,11560-105,34.92,2-3,11560,7,20201213051618
"86,000",1999,2020,영등포로,00351,00000,11560,10,0,3118022,신길동,0067,0001,11560,13200,1,경남,10,6,11560-102,84.96,67-1,11560,13,20201213051618
"117,000",2008,2020,신길로,00119,00000,11560,07,0,3118014,신길동,4937,0000,11560,13200,1,한화꿈에그린,10,6,11560-1382,84.9202,4937,11560,12,20201213051618
"75,000",2007,2020,여의대방로29길,00009,00000,11560,01,0,4154655,신길동,0499,0000,11560,13200,1,동훈노보빌,10,7,11560-1340,84.81,499,11560,5,20201213051618
"10,900",2013,2020,가마산로,00468,00000,11560,01,0,3000023,신길동,0261,0022,11560,13200,1,신길레전드 힐스,10,8,11560-1609,13.74,261-22,11560,16,20201213051618
"111,000",2008,2020,신길로,00119,00000,11560,07,0,3118014,신길동,4937,0000,11560,13200,1,한화꿈에그린,10,9,11560-1382,84.5802,4937,11560,10,20201213051618
"117,000",2017,2020,신풍로,00077,00000,11560,00,0,3118015,신길동,4950,0000,11560,13200,1,래미안에스티움,10,10,,59.95,4950,11560,4,20201213051618
"74,700",1985,2020,도림로,00313,00000,11560,05,0,3116010,신길동,0364,0000,11560,13200,1,건영,10,15,11560-101,60.27,364,11560,7,20201213051618
"125,000",2008,2020,신길로,00119,00000,11560,07,0,3118014,신길동,4937,0000,11560,13200,1,한화꿈에그린,10,15,11560-1382,120.6939,4937,11560,15,20201213051618
"80,500",1997,2020,여의대방로43나길,00025,00000,11560,01,0,4154664,신길동,0897,0001,11560,13200,1,삼환,10,16,11560-108,59.53,897-1,11560,15,20201213051618
"14,700",2013,2020,영등포로,00390,00000,11560,10,0,3118022,신길동,0065,0021,11560,13200,1,프리가,10,16,11560-1639,13.66,65-21,11560,8,20201213051618
"87,800",2001,2020,가마산로79길,00007,00000,11560,00,,4154031,신길동,4934,0000,11560,13200,1,삼성래미안,10,17,11560-107,84.91,4934,11560,9,20201213051618
"89,000",1997,2020,여의대방로43라길,00009,00000,11560,01,0,4154666,신길동,0897,0001,11560,13200,1,삼환,10,17,11560-108,84.84,897-1,11560,4,20201213051618
"84,800",1997,2020,여의대방로43라길,00009,00000,11560,01,0,4154666,신길동,0897,0001,11560,13200,1,삼환,10,18,11560-108,84.84,897-1,11560,2,20201213051618
"119,900",2017,2020,신풍로,00077,00000,11560,00,0,3118015,신길동,4950,0000,11560,13200,1,래미안에스티움,10,18,,59.95,4950,11560,9,20201213051618
"130,700",2015,2020,가마산로,00442,00000,11560,01,0,3000023,신길동,4945,0000,11560,13200,1,래미안 영등포 프레비뉴,10,19,11560-1793,84.98,4945,11560,5,20201213051618
"106,000",2020,2020,신길로28길,00009,00000,11560,01,0,4154504,신길동,0240,0016,11560,13200,1,힐스테이트 클래시안,10,19,,59.91,240-16,11560,12,20201213051618
"90,000",2011,2020,가마산로79길,00019,00000,11560,01,0,4154031,신길동,4938,0000,11560,13200,1,신길동자이,10,20,11560-1445,59.99,4938,11560,9,20201213051618
"78,500",1997,2020,가마산로,00575,00000,11560,01,0,3000023,신길동,0769,0001,11560,13200,1,한성,10,21,11560-118,59.87,769-1,11560,5,20201213051618
"104,700",2011,2020,가마산로79길,00019,00000,11560,01,0,4154031,신길동,4938,0000,11560,13200,1,신길동자이,10,21,11560-1445,84.94,4938,11560,10,20201213051618
"70,000",2003,2020,가마산로50길,00027,00000,11560,01,0,4154013,신길동,0389,0000,11560,13200,1,대성유니드,10,21,11560-148,82.26,389,11560,6,20201213051618
"67,000",1999,2020,영등포로,00351,00000,11560,10,0,3118022,신길동,0067,0001,11560,13200,1,경남,10,23,11560-102,59.96,67-1,11560,4,20201213051618
"132,500",2015,2020,가마산로,00442,00000,11560,01,0,3000023,신길동,4945,0000,11560,13200,1,래미안 영등포 프레비뉴,10,23,11560-1793,84.98,4945,11560,8,20201213051618
"70,000",1986,2020,도신로,00068,00000,11560,02,0,3118006,신길동,0365,0000,11560,13200,1,우성1,10,24,11560-111,49.64,365,11560,2,20201213051618
"96,500",2005,2020,여의대방로,00025,00000,11560,02,0,3118028,신길동,4780,0000,11560,13200,1,보라매경남아너스빌,10,24,11560-1233,84.79,4780,11560,24,20201213051618
"78,000",2001,2020,가마산로79길,00007,00000,11560,00,,4154031,신길동,4934,0000,11560,13200,1,삼성래미안,10,25,11560-107,59.33,4934,11560,16,20201213051618
"89,300",2001,2020,가마산로79길,00007,00000,11560,00,,4154031,신길동,4934,0000,11560,13200,1,삼성래미안,10,26,11560-107,84.91,4934,11560,9,20201213051618
"152,000",2017,2020,신풍로,00077,00000,11560,00,0,3118015,신길동,4950,0000,11560,13200,1,래미안에스티움,10,26,,84.97,4950,11560,26,20201213051618
"134,500",2015,2020,가마산로,00442,00000,11560,01,0,3000023,신길동,4945,0000,11560,13200,1,래미안 영등포 프레비뉴,10,26,11560-1793,84.98,4945,11560,11,20201213051618
"75,500",1993,2020,도신로,00100,00000,11560,02,0,3118006,신길동,4933,0000,11560,13200,1,우성5,10,27,11560-115,84.98,4933,11560,3,20201213051618
"133,500",2008,2020,신길로,00119,00000,11560,07,0,3118014,신길동,4937,0000,11560,13200,1,한화꿈에그린,10,27,11560-1382,120.6939,4937,11560,15,20201213051618
"116,000",2015,2020,가마산로,00442,00000,11560,01,0,3000023,신길동,4945,0000,11560,13200,1,래미안 영등포 프레비뉴,10,29,11560-1793,59.99,4945,11560,14,20201213051618
"10,500",2013,2020,가마산로,00468,00000,11560,01,0,3000023,신길동,0261,0022,11560,13200,1,신길레전드 힐스,10,30,11560-1609,13.74,261-22,11560,14,20201213051618
"45,000",1987,2020,여의대방로61길,00019,00000,11560,01,0,4154683,신길동,0002,0003,11560,13200,1,삼두,10,31,11560-105,43.65,2-3,11560,9,20201213051618
"153,000",2017,2020,신풍로,00077,00000,11560,00,0,3118015,신길동,4950,0000,11560,13200,1,래미안에스티움,10,31,,84.92,4950,11560,17,20201213051618
"89,000",1997,2020,여의대방로43나길,00025,00000,11560,01,0,4154664,신길동,0897,0001,11560,13200,1,삼환,10,31,11560-108,84.84,897-1,11560,11,20201213051618
"101,000",1997,2020,도신로,00031,00000,11560,03,0,3118006,대림동,0608,0001,11560,13300,1,현대3,10,5,11560-133,84.89,608-1,11560,25,20201213051618
"81,500",1997,2020,도신로,00031,00000,11560,03,0,3118006,대림동,0608,0001,11560,13300,1,현대3,10,5,11560-133,59.83,608-1,11560,8,20201213051618
"59,500",1992,2020,도림로47길,00001,00000,11560,01,0,4154253,대림동,0695,0000,11560,13300,1,우성2,10,6,11560-126,79.91,695,11560,9,20201213051618
"85,000",2008,2020,도림천로,00431,00000,11560,01,0,3116011,대림동,1123,0000,11560,13300,1,한솔솔파크,10,7,11560-1398,84.89,1123,11560,11,20201213051618
"14,500",2018,2020,도림천로19길,00011,00000,11560,00,0,4154300,대림동,1101,0007,11560,13300,1,G밸리소홈,10,7,,16.1,1101-7,11560,7,20201213051618
"81,000",1997,2020,도신로,00031,00000,11560,03,0,3118006,대림동,0608,0001,11560,13300,1,현대3,10,10,11560-133,59.83,608-1,11560,15,20201213051618
"55,000",1987,2020,대림로31길,00039,00000,11560,01,0,4154162,대림동,0777,0001,11560,13300,1,신동아,10,11,11560-125,67.41,777-1,11560,9,20201213051618
"14,000",2018,2020,도림천로19길,00011,00000,11560,00,0,4154300,대림동,1101,0007,11560,13300,1,G밸리소홈,10,13,,16.1,1101-7,11560,16,20201213051618
"12,000",2013,2020,대림로29길,00013,00000,11560,01,0,4154157,대림동,0717,0000,11560,13300,1,쌍용플래티넘S,10,15,11560-1602,30.47,717,11560,8,20201213051618
"16,450",2018,2020,도림천로19길,00011,00000,11560,00,0,4154300,대림동,1101,0007,11560,13300,1,G밸리소홈,10,15,,16.1,1101-7,11560,15,20201213051618
"11,500",2012,2020,도림천로19길,00012,00000,11560,01,0,4154300,대림동,1101,0001,11560,13300,1,(1101-1),10,16,11560-1546,14.46,1101-1,11560,3,20201213051618
"11,500",2012,2020,도림천로19길,00012,00000,11560,01,0,4154300,대림동,1101,0001,11560,13300,1,(1101-1),10,16,11560-1546,13.9,1101-1,11560,7,20201213051618
"71,500",1995,2020,대림로,00256,00000,11560,01,0,3118027,대림동,0650,0000,11560,13300,1,성원(650),10,17,11560-124,84.66,650,11560,14,20201213051618
"70,000",1992,2020,도신로4길,00014,00000,11560,01,0,4154337,대림동,0785,0001,11560,13300,1,현대1,10,17,11560-132,84.75,785-1,11560,17,20201213051618
"78,200",1997,2020,도신로,00031,00000,11560,03,0,3118006,대림동,0608,0001,11560,13300,1,현대3,10,20,11560-133,59.83,608-1,11560,5,20201213051618
"15,000",2018,2020,도림천로19길,00011,00000,11560,00,0,4154300,대림동,1101,0007,11560,13300,1,G밸리소홈,10,20,,16.1,1101-7,11560,10,20201213051618
"75,000",1992,2020,도신로4길,00014,00000,11560,01,0,4154337,대림동,0785,0001,11560,13300,1,현대1,10,22,11560-132,84.75,785-1,11560,17,20201213051618
"10,900",2013,2020,대림로29길,00013,00000,11560,01,0,4154157,대림동,0717,0000,11560,13300,1,쌍용플래티넘S,10,22,11560-1602,18.24,717,11560,7,20201213051618
"79,300",1997,2020,도신로,00031,00000,11560,03,0,3118006,대림동,0608,0001,11560,13300,1,현대3,10,24,11560-133,63.48,608-1,11560,14,20201213051618
"79,200",1997,2020,도신로,00031,00000,11560,03,0,3118006,대림동,0608,0001,11560,13300,1,현대3,10,24,11560-133,59.83,608-1,11560,21,20201213051618
"70,000",1992,2020,도신로4길,00014,00000,11560,01,0,4154337,대림동,0785,0001,11560,13300,1,현대1,10,26,11560-132,84.75,785-1,11560,3,20201213051618
"85,500",2008,2020,도림천로,00431,00000,11560,01,0,3116011,대림동,1123,0000,11560,13300,1,한솔솔파크,10,26,11560-1398,84.89,1123,11560,8,20201213051618
"61,800",1995,2020,대림로,00256,00000,11560,01,0,3118027,대림동,0650,0000,11560,13300,1,성원(650),10,29,11560-124,59.63,650,11560,5,20201213051618
"115,000",1997,2020,도신로,00031,00000,11560,03,0,3118006,대림동,0608,0001,11560,13300,1,현대3,10,29,11560-133,140.54,608-1,11560,17,20201213051618
"70,300",1995,2020,대림로,00256,00000,11560,01,0,3118027,대림동,0650,0000,11560,13300,1,성원(650),10,31,11560-124,84.66,650,11560,12,20201213051618
"28,000",1970,2020,원효로,00166,00000,11170,02,0,3102007,원효로2가,0094,0002,11170,11300,1,원효,12,9,11170-11,49.59,94-2,11170,4,20201213051618
"106,500",2001,2020,효창원로,00017,00000,11170,06,0,3005022,산천동,0193,0000,11170,11500,1,리버힐삼성,12,5,11170-138,59.55,193,11170,9,20201213051618
"167,500",2019,2020,백범로,00313,00000,11170,00,,3005016,효창동,0287,0000,11170,11900,1,용산롯데캐슬센터포레,12,3,,84.9204,287,11170,7,20201213051618
"136,000",2015,2020,백범로90길,00090,00000,11170,00,,4106102,문배동,0011,0010,11170,12200,1,용산KCC웰츠타워,12,1,11170-3008,97.83,11-10,11170,11,20201213051618
"242,000",1979,2020,이촌로,00260,00000,11170,02,0,3102008,이촌동,0300,0301,11170,12900,1,삼익,12,1,11170-49,145.19,300-301,11170,9,20201213051618
"140,000",1971,2020,이촌로62길,00014,00000,11170,00,0,4106285,이촌동,0302,0053,11170,12900,1,월드메르디앙,12,1,,116.563,302-53,11170,7,20201213051618
"144,000",1997,2020,이촌로34길,00029,00000,11170,01,0,4106279,이촌동,0400,0000,11170,12900,1,현대한강,12,7,11170-70,84.88,400,11170,18,20201213051618
"325,000",1984,2020,이촌로,00347,00000,11170,03,0,3102008,서빙고동,0241,0021,11170,13300,1,신동아,12,1,11170-131,210.25,241-21,11170,7,20201213051618
